UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC11039,24-Aug-11,Leisure Activities                 , RECREATION SERVICES,£637.00,11039
MODGPC11040,22-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£767.56,11040
MODGPC11041,25-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£595.38,11041
MODGPC11042,19-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£570.96,11042
MODGPC11043,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£612.36,11043
MODGPC11044,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£702.00,11044
MODGPC11045,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£702.00,11045
MODGPC11046,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£684.60,11046
MODGPC11047,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£680.40,11047
MODGPC11048,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,095.98",11048
MODGPC11049,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,803.96",11049
MODGPC11050,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,803.96",11050
MODGPC11051,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£4,117.68",11051
MODGPC11052,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£896.40,11052
MODGPC11053,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,643.98",11053
MODGPC11054,24-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£3,234.00",11054
MODGPC11055,25-Aug-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£576.00,11055
MODGPC11056,26-Aug-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,480.00",11056
MODGPC11057,24-Aug-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£595.06,11057
MODGPC11058,30-Aug-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,160.00",11058
MODGPC11059,06-Sep-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£5,693.42",11059
MODGPC11060,09-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£629.64,11060
MODGPC11061,07-Sep-11,Training and Educational           , SCHOOLS - DEFAULT,"£1,325.00",11061
MODGPC11062,16-Aug-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£554.40,11062
MODGPC11063,31-Aug-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£742.50,11063
MODGPC11064,05-Sep-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£5,658.72",11064
MODGPC11065,05-Sep-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£772.20,11065
MODGPC11066,16-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£5,023.38",11066
MODGPC11067,19-Aug-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£1,574.93",11067
MODGPC11068,19-Aug-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£1,126.68",11068
MODGPC11069,23-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£3,014.03",11069
MODGPC11070,23-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£1,608.05",11070
MODGPC11071,06-Sep-11,Print and Advertising              , PHOTOFINISH LABS/DEV,£860.71,11071
MODGPC11072,13-Sep-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£5,023.38",11072
MODGPC11073,31-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,746.82",11073
MODGPC11074,08-Sep-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£936.00,11074
MODGPC11075,08-Sep-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,465.92",11075
MODGPC11076,22-Aug-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,611.60",11076
MODGPC11077,18-Aug-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,088.40",11077
MODGPC11078,18-Aug-11,General Retail and Wholesale       , HARDWARE STORES,"£1,923.50",11078
MODGPC11079,22-Aug-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£1,262.41",11079
MODGPC11080,23-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,675.06",11080
MODGPC11081,31-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£580.74,11081
MODGPC11082,01-Sep-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,192.76",11082
MODGPC11083,05-Sep-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"£4,851.72",11083
MODGPC11084,02-Sep-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£12,330.00",11084
MODGPC11085,07-Sep-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£4,319.82",11085
MODGPC11086,08-Sep-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,"£1,646.40",11086
MODGPC11087,23-Aug-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"£1,508.64",11087
MODGPC11088,08-Sep-11,Catering and Catering Supplies     , CATERERS,"£1,350.00",11088
MODGPC11089,18-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£584.45,11089
MODGPC11090,18-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£530.24,11090
MODGPC11091,18-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£530.24,11091
MODGPC11092,18-Aug-11,General Retail and Wholesale       , SPORTING GOODS STORES,£919.80,11092
MODGPC11093,30-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,003.63",11093
MODGPC11094,24-Aug-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,000.00",11094
MODGPC11095,07-Sep-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,000.00",11095
MODGPC11096,07-Sep-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,£600.00,11096
MODGPC11097,16-Aug-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"£1,598.21",11097
MODGPC11098,17-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£547.08,11098
MODGPC11099,06-Sep-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£569.88,11099
MODGPC11100,02-Sep-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,£646.58,11100
MODGPC11101,02-Sep-11,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,£995.00,11101
MODGPC11102,24-Aug-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,£690.36,11102
MODGPC11103,05-Sep-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£740.69,11103
MODGPC11104,19-Aug-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,£931.55,11104
MODGPC11105,25-Aug-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£574.00,11105
MODGPC11106,13-Sep-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£510.95,11106
MODGPC11107,31-Aug-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£20,844.00",11107
MODGPC11108,12-Sep-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£14,195.29",11108
MODGPC11109,16-Aug-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£928.54,11109
MODGPC11110,12-Sep-11,Books and Periodicals              , BOOK STORES,£584.10,11110
MODGPC11111,24-Aug-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£791.04,11111
MODGPC11112,08-Sep-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£791.04,11112
MODGPC11113,12-Sep-11,General Retail and Wholesale       , SPORTING GOODS STORES,£544.00,11113
MODGPC11114,07-Sep-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,708.07",11114
MODGPC11115,22-Aug-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£720.00,11115
MODGPC11116,22-Aug-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"£1,468.00",11116
MODGPC11117,22-Aug-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£506.00,11117
MODGPC11118,26-Aug-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,081.00",11118
MODGPC11119,13-Sep-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£500.00,11119
MODGPC11120,26-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£528.00,11120
MODGPC11121,07-Sep-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"£1,377.00",11121
MODGPC11122,05-Sep-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£5,785.50",11122
MODGPC11123,05-Sep-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£5,785.50",11123
MODGPC11124,30-Aug-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,£561.60,11124
MODGPC11125,12-Sep-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£516.60,11125
MODGPC11126,12-Sep-11,Print and Advertising              , ADVERTISING SERVICES,"£1,752.00",11126
MODGPC11127,25-Aug-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","£1,584.00",11127
MODGPC11128,20-Aug-11,Auto Rental                        ,Auto Rental                        ,£516.22,11128
MODGPC11129,12-Sep-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"£23,377.36",11129
MODGPC11130,17-Aug-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£1,042.66",11130
MODGPC11131,05-Sep-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,346.00",11131
MODGPC11132,02-Sep-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,809.75",11132
MODGPC11133,12-Aug-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£5,016.96",11133
MODGPC11134,09-Sep-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,510.00",11134
MODGPC11135,09-Sep-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,312.20",11135
MODGPC11136,09-Sep-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,833.60",11136
MODGPC11137,22-Aug-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,237.68",11137
MODGPC11138,08-Sep-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£842.40,11138
MODGPC11139,25-Aug-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£826.80,11139
MODGPC11140,07-Sep-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,001.66",11140
MODGPC11141,18-Aug-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£547.20,11141
MODGPC11142,07-Sep-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£744.04,11142
MODGPC11143,08-Sep-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£1,056.28",11143
MODGPC11144,22-Aug-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,160.00",11144
MODGPC11145,08-Sep-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£648.00,11145
MODGPC11146,05-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£908.40,11146
MODGPC11147,02-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,£916.80,11147
MODGPC11148,23-Aug-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£584.50,11148
MODGPC11149,13-Sep-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£1,752.00",11149
MODGPC11150,16-Aug-11,Training and Educational           , SCHOOLS - DEFAULT,"£2,250.00",11150
MODGPC11151,09-Sep-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,371.21",11151
MODGPC11152,17-Aug-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£800.00,11152
MODGPC11153,26-Aug-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£788.17,11153
MODGPC11154,12-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£7,200.00",11154
MODGPC11155,12-Aug-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,"£1,902.91",11155
MODGPC11156,11-Aug-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£550.00,11156
MODGPC11157,30-Aug-11,General Retail and Wholesale       , SPORTING GOODS STORES,£815.75,11157
MODGPC11158,23-Aug-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,148.96",11158
MODGPC11159,09-Sep-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£962.09,11159
MODGPC11160,31-Aug-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,£746.18,11160
MODGPC11161,15-Aug-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£658.49,11161
MODGPC11162,25-Aug-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,£602.05,11162
MODGPC11163,26-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£617.28,11163
MODGPC11164,12-Aug-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,118.40",11164
MODGPC11165,12-Sep-11,General Retail and Wholesale       , ELECTRONICS STORES,£898.71,11165
MODGPC11166,23-Aug-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£4,618.80",11166
MODGPC11167,23-Aug-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,£784.95,11167
MODGPC11168,19-Aug-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£680.67,11168
MODGPC11169,26-Aug-11,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","£2,100.00",11169
MODGPC11170,03-Sep-11,General Retail and Wholesale       , DEPARTMENT STORES,£799.90,11170
MODGPC11171,16-Aug-11,Leisure Activities                 , TRAILER PARKS/CAMPGROUNDS,"£1,612.00",11171
MODGPC11172,24-Aug-11,Cleaning Services and Supplies     , DRY CLEANERS,"£2,218.92",11172
MODGPC11173,22-Aug-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,496.80",11173
MODGPC11174,09-Sep-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£2,108.40",11174
MODGPC11175,12-Aug-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£3,486.49",11175
MODGPC11176,30-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,523.48",11176
MODGPC11177,17-Aug-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£530.64,11177
MODGPC11178,07-Sep-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"£1,764.72",11178
MODGPC11179,07-Sep-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£759.60,11179
MODGPC11180,31-Aug-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,£721.15,11180
MODGPC11181,30-Aug-11,General Retail and Wholesale       , VARIETY STORES,"£3,489.60",11181
MODGPC11182,05-Sep-11,General Retail and Wholesale       , VARIETY STORES,"£2,395.20",11182
MODGPC11183,31-Aug-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£3,597.99",11183
MODGPC11184,06-Sep-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£1,000.00",11184
MODGPC11185,22-Aug-11,Medical Supplies and Services      , DENTAL/LAB/MED EQUIPMENT,"£2,425.15",11185
MODGPC11186,12-Sep-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£879.75,11186
MODGPC11187,25-Aug-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,793.02",11187
MODGPC11188,25-Aug-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£720.84,11188
MODGPC11189,24-Aug-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£840.00,11189
MODGPC11190,12-Aug-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£979.44,11190
MODGPC11191,16-Aug-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£795.96,11191
MODGPC11192,02-Sep-11,General Retail and Wholesale       , SPORTING GOODS STORES,£935.00,11192
MODGPC11193,06-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£2,235.60",11193
MODGPC11194,09-Sep-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,£821.39,11194
MODGPC11195,16-Aug-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,077.98",11195
MODGPC11196,17-Aug-11,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£577.52,11196
MODGPC11197,06-Sep-11,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£653.68,11197
MODGPC11198,13-Sep-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£898.00,11198
MODGPC11199,16-Aug-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£2,155.92",11199
MODGPC11200,02-Sep-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,003.63",11200
MODGPC11201,25-Aug-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,848.00",11201
MODGPC11202,24-Aug-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,£587.79,11202
MODGPC11203,06-Sep-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£779.80,11203
MODGPC11204,13-Sep-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£740.40,11204
MODGPC11205,22-Aug-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"£1,302.08",11205
MODGPC11206,17-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£804.00,11206
MODGPC11207,26-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£811.20,11207
MODGPC11208,26-Aug-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£734.40,11208
MODGPC11209,09-Sep-11,Professional Services              , LEGAL SERVICES ATTORNEYS,"£1,875.00",11209
MODGPC11210,25-Aug-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,345.00",11210
MODGPC11211,13-Sep-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£2,047.18",11211
MODGPC11212,12-Aug-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£600.00,11212
MODGPC11213,16-Aug-11,General Retail and Wholesale       , ELECTRONICS STORES,"£8,348.76",11213
MODGPC11214,16-Aug-11,General Retail and Wholesale       , ELECTRONICS STORES,"£3,846.78",11214
MODGPC11215,16-Aug-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£6,935.52",11215
MODGPC11216,16-Aug-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£6,935.52",11216
MODGPC11217,08-Sep-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£3,388.38",11217
MODGPC11218,12-Aug-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,000.00",11218
MODGPC11219,12-Aug-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,000.00",11219
MODGPC11220,26-Aug-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£3,038.50",11220
MODGPC11221,12-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£500.30,11221
MODGPC11222,15-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,339.56",11222
MODGPC11223,25-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£550.38,11223
MODGPC11224,09-Sep-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,371.20",11224
MODGPC11225,09-Sep-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,842.00",11225
MODGPC11226,15-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£9,277.74",11226
MODGPC11227,16-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£7,490.89",11227
MODGPC11228,16-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£837.00,11228
MODGPC11229,09-Sep-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,227.42",11229
MODGPC11230,22-Aug-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,897.20",11230
