Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,04/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,737919,29257.5
Ministry of Defence,Ministry of Defence,17/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,742572,29257.5
Ministry of Defence,Ministry of Defence,20/01/2011,Rent and rates,Defence Estates,COMMUNITIES AND LOCAL GOVERNMENT,200000010542,10921415
Ministry of Defence,Ministry of Defence,06/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMPANIA DE PETROLEOS DE CHILE COPEC SA,2000010419,34516.85
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,491535.03
Ministry of Defence,Ministry of Defence,10/01/2011,Rent and rates,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,739467,136184
Ministry of Defence,Ministry of Defence,31/01/2011,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,749104,37851.24
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,749104,18338.24
Ministry of Defence,Ministry of Defence,26/01/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,156424,11279.88
Ministry of Defence,Ministry of Defence,28/01/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,748462,11279.88
Ministry of Defence,Ministry of Defence,10/01/2011,Food and clothing,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,739467,10842.64
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,6220.72
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,1617.13
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,749104,315.36
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Defence Estates,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,259.51
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,243.32
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,749104,228.01
Ministry of Defence,Ministry of Defence,25/01/2011,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,746587,125.2
Ministry of Defence,Ministry of Defence,31/01/2011,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,749104,93.84
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Defence Equipment & Support,COMPASS GROUP PLC,738362,133783.69
Ministry of Defence,Ministry of Defence,28/01/2011,Food and clothing,Defence Equipment & Support,COMPASS GROUP PLC,748463,80893.86
Ministry of Defence,Ministry of Defence,26/01/2011,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,747135,408252
Ministry of Defence,Ministry of Defence,13/01/2011,Externally delivered education and training.,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,741226,163707.12
Ministry of Defence,Ministry of Defence,21/01/2011,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,745267,70068.14
Ministry of Defence,Ministry of Defence,13/01/2011,Externally delivered education and training.,Land Forces,COMPASS GROUP UK AND IRELAND LIMITED,741226,3069.52
Ministry of Defence,Ministry of Defence,13/01/2011,Externally delivered education and training.,Defence Estates,COMPASS GROUP UK AND IRELAND LIMITED,741226,510.11
Ministry of Defence,Ministry of Defence,04/01/2011,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,737920,295635.7
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,737920,104529.25
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,740044,66249.78
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,737920,48682.7
Ministry of Defence,Ministry of Defence,07/01/2011,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,738860,25000
Ministry of Defence,Ministry of Defence,04/01/2011,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,737920,832.62
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,737920,439.1
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Defence Estates,COMPASS SERVICES (U.K.) LIMITED,737920,200.23
Ministry of Defence,Ministry of Defence,11/01/2011,"Transporation of personnel, freight and travel expenses",Land Forces,COMPASS SERVICES (U.K.) LIMITED,740044,123.7
Ministry of Defence,Ministry of Defence,04/01/2011,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,737920,21.06
Ministry of Defence,Ministry of Defence,18/01/2011,Externally delivered education and training.,Land Forces,COMPLETE WORLD TRAVEL LIMITED,743286,28703
Ministry of Defence,Ministry of Defence,24/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMPTONS 2000 LIMITED,745873,55705.69
Ministry of Defence,Ministry of Defence,27/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMPTONS 2000 LIMITED,747738,29269.2
Ministry of Defence,Ministry of Defence,11/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COMPTONS 2000 LIMITED,740045,27046.27
Ministry of Defence,Met Office,07/01/2011,Information Technology,Technology,Computacenter (Uk) Ltd,302403,42149.52
Ministry of Defence,Met Office,07/01/2011,Information Technology,Technology,Computacenter (Uk) Ltd,302402,41774.85
Ministry of Defence,Council of Reserve Forces and Cadets Association,10/01/2011,Assets in the Course of Construction,Capital Expenditure,CONLON CONSTRUCTION LTD,9079,190120
Ministry of Defence,Ministry of Defence,31/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,749110,77163.91
Ministry of Defence,Ministry of Defence,14/01/2011,Purchase of inventory and services ,Defence Equipment & Support,COONEEN WATTS & STONE LIMITED,31270,44766.7
Ministry of Defence,Defence Science and Technology Laboratory,07/01/2011,Sub Contracted Research,Programme Office,CORDA LIMITED,V - 9000128932 - 00093866,125361
Ministry of Defence,Ministry of Defence,17/01/2011,Estate management,Defence Estates,CORDES & GRAEFE GMBH,5000048437,53733.67
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,741232,70876.73
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,741232,33950.12
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,749111,30894.33
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,749111,21035.66
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,741232,19078.7
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,741232,15069.82
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,749111,7149
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,749111,1742.85
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,741232,944.96
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,749111,382.93
Ministry of Defence,Ministry of Defence,13/01/2011,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,741232,188.49
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,749111,144.87
Ministry of Defence,Ministry of Defence,31/01/2011,Purchase of inventory and services ,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,749111,129.51
Ministry of Defence,Ministry of Defence,19/01/2011,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,743885,41625.79
Ministry of Defence,Ministry of Defence,28/01/2011,Fees for professional services,Central TLB,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,748469,29088.54
Ministry of Defence,Ministry of Defence,19/01/2011,Preparation of land & buildings for disposal,Defence Estates,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,743885,1268.9
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,738366,13242.97
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,738366,741.81
Ministry of Defence,Ministry of Defence,06/01/2011,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,738366,294.87
Ministry of Defence,Ministry of Defence,24/01/2011,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,745878,4494123
Ministry of Defence,Ministry of Defence,11/01/2011,Grants to Reserves Forces and Cadets Association.,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,740051,2421985.67
Ministry of Defence,Ministry of Defence,11/01/2011,Purchase of buildings and military equipment ,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,740051,437395.83
Ministry of Defence,Ministry of Defence,11/01/2011,Payment of utilities,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,740051,315009.31
Ministry of Defence,Ministry of Defence,24/01/2011,Estate management,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,745878,212000
Ministry of Defence,Ministry of Defence,11/01/2011,Rent and rates,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,740051,118291.5
Ministry of Defence,Ministry of Defence,24/01/2011,Grants to Reserves Forces and Cadets Association.,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,745878,43186
Ministry of Defence,Ministry of Defence,14/01/2011,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,741886,27000
Ministry of Defence,Ministry of Defence,11/01/2011,Estate management,Air Command,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,740051,8184
Ministry of Defence,Ministry of Defence,18/01/2011,Property leases,Defence Estates,COVESEA LIMITED,743292,360407.29
Ministry of Defence,Ministry of Defence,25/01/2011,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,746594,23684.64
Ministry of Defence,Ministry of Defence,10/01/2011,Medical treatment & stores and welfare services.,Air Command,COYLE PERSONNEL PLC,739474,22055.46
Ministry of Defence,Ministry of Defence,25/01/2011,Medical treatment & stores and welfare services.,Land Forces,COYLE PERSONNEL PLC,746594,1050
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Research,Programme Office,CRANFIELD AEROSPACE LIMITED,V - 9000129566 - 00099137,300000
Ministry of Defence,Ministry of Defence,14/01/2011,Fees for professional services,Central TLB,CRANFIELD UNIVERSITY,741889,1346869
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Sub Contracted Research,Programme Office,CRANFIELD UNIVERSITY,V - 9000129453 - 00097326,241730
Ministry of Defence,Defence Science and Technology Laboratory,28/01/2011,Professional Services,Operations,CRANFIELD UNIVERSITY,V - 9000129454 - 00099055,37977.46
Ministry of Defence,Ministry of Defence,18/01/2011,Fees for professional services,Navy Command,CRIMINAL RECORDS BUREAU,743297,6156
Ministry of Defence,Ministry of Defence,18/01/2011,Fees for professional services,Air Command,CRIMINAL RECORDS BUREAU,743297,3744
Ministry of Defence,Ministry of Defence,18/01/2011,Fees for professional services,Central TLB,CRIMINAL RECORDS BUREAU,743297,1548
Ministry of Defence,Ministry of Defence,18/01/2011,Fees for professional services,Defence Equipment & Support,CRIMINAL RECORDS BUREAU,743297,314
Ministry of Defence,Ministry of Defence,18/01/2011,Fees for professional services,Command Joint Operations,CRIMINAL RECORDS BUREAU,743297,288
Ministry of Defence,Defence Science and Technology Laboratory,14/01/2011,Staff Training,Corporate,CRITERION PARTNERSHIP LIMITED,V - 9000129083 - 00098872,25000
Ministry of Defence,Ministry of Defence,19/01/2011,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CYPRUS AIRWAYS LIMITED,743893,25735.86
Ministry of Defence,Ministry of Defence,11/01/2011,Rent and rates,Command Joint Operations,CYPRUS PORTS AUTHORITY,5000048103,169491.53
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Command Joint Operations,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000049200,23429.9
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Command Joint Operations,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,21183.41
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Land Forces,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,3363.45
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Land Forces,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000049200,3325.41
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Defence Equipment & Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,1308.67
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Defence Equipment & Support,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000049200,1279.61
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Defence Estates,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,929.48
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Defence Estates,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000049200,921.6
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Central TLB,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,250.45
Ministry of Defence,Ministry of Defence,26/01/2011,IT and communication services,Central TLB,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000049200,250.12
Ministry of Defence,Ministry of Defence,20/01/2011,IT and communication services,Air Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000048766,20.7
Ministry of Defence,Ministry of Defence,07/01/2011,Design services and minor equipment purchases,Defence Equipment & Support,DARCHEM ENGINEERING LIMITED,738872,94500
