Department Family,Entity,Date,Expense type,Expense Area,Supplier,Transaction Number,Amount
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Audit Fees (Programme),Fair Markets Group Summary-Consumer and Competition Policy,PARFITT & CO,1009039,3636.13
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Audit Fees (Programme),Fair Markets Group Summary-Consumer and Competition Policy,MICHAEL BISHOP,1009303,582.2
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Audit Fees (Programme),Fair Markets Group Summary-Consumer and Competition Policy,SANDRA VERKUYTEN,1009304,4742.41
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Audit Fees (Programme),Fair Markets Group Summary-Consumer and Competition Policy,GERALD ARMSTRONG - BEDNALL,1009305,549.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Audit Fees (Programme),Fair Markets Group Summary-Consumer and Competition Policy,PETER INCE,1009306,594.07
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),Fair Markets Group Summary-Consumer and Competition Policy,ROSPA ENTERPRISES LTD,1008529,27750
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Translation Services (Programme),Fair Markets Group Summary-Consumer and Competition Policy,CORINNE PRITCHARD T/A SIMPLY UNDERSTAND,1009733,500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Consumer and Competition Policy,UNIVERSITY OF ESSEX,1004146,22961.35
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2010,Recruitment Consultancy Costs,Fair Markets Group Summary-Consumer and Competition Policy,SAXTON BAMPFYLDE HEVER plc,1008412,8400
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,External Legal Advice and Services,Fair Markets Group Summary-Consumer and Competition Policy,SUFFOLK COUNTY COUNCIL,1008534,7772.4
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Consumer and Competition Policy,THE LAW COMMISSION,1008658,20000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Consumer and Competition Policy,POLICIS LTD,1009307,7737
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Consumer and Competition Policy,POLICIS LTD,1009307,12000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Recruitment Consultancy Costs,Fair Markets Group Summary-Consumer and Competition Policy,SAXTON BAMPFYLDE HEVER plc,1009771,895
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Technical Advice / Services & Support,Fair Markets Group Summary-Consumer and Competition Policy,LGC LTD,1010128,6102
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/10/2010,Grant in Aid - Current -Other,Fair Markets Group Summary-Corporate Law and Governance,THE FINANCIAL REPORTING COUNCIL,1008726,300000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Corporate Law and Governance,ORC INTERNATIONAL LTD,1009735,1950
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Corporate Law and Governance,ORC INTERNATIONAL LTD,1009735,44333
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/10/2010,Taxis,Fair Markets Group Summary-Corporate Law and Governance,GROSVENOR CARS,1010180,-3.74
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Other Training Costs (Programme),Fair Markets Group Summary-ECO,JURYS INN BIRMINGHAM,1008053,2287
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Catering Services (Programme),Fair Markets Group Summary-ECO,SPOILT FOR CHOICE LTD,1009231,-256.1
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Hotels- Overseas  (Programme),Fair Markets Group Summary-ECO,"Personal Expense, name witheld",10273744,1381.64
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/10/2010,Subsistence Payments- Overseas (Programme),Fair Markets Group Summary-ECO,"Personal Expense, name witheld",10273744,675.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/10/2010,Car Hire and Leasing,Fair Markets Group Summary-ECO,ARVAL (UK) LTD,1010169,-456.23
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Hotels Overseas,Fair Markets Group Summary-ECO,"Personal Expense, name witheld",10273698,1484.09
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/10/2010,Subsistence Payments Overseas,Fair Markets Group Summary-ECO,"Personal Expense, name witheld",10273698,825.65
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Non-GIA Funding of Bodies (Departmental and Non-Departmental),Fair Markets Group Summary-Employment Relations,ACAS,1008017,3300000
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1008618,17500
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/10/2010,Telephone Helpline Services,Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1009670,69871.9
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1009050,5160
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1009052,1505
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1009052,3655
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,COI COMMUNICATIONS,1009110,6196
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Purchase of  Advertising and Publicity (Programme),Fair Markets Group Summary-Employment Relations,BOUNTY UK LTD,1009292,9350
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Car Hire and Leasing,Fair Markets Group Summary-Employment Relations,INCHCAPE FLEET SOLUTIONS LTD,1008567,-315.18
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Car Hire and Leasing,Fair Markets Group Summary-Employment Relations,INCHCAPE FLEET SOLUTIONS LTD,1008567,-216.11
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2010,Car Hire and Leasing,Fair Markets Group Summary-Employment Relations,INCHCAPE FLEET SOLUTIONS LTD,1008567,536.98
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Employment Relations,NATIONAL CENTRE FOR SOCIAL RESEARCH(NATCEN),1009308,33939.76
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Employment Relations,INSTITUTE OF EDUCATION (UNIVERSITY OF LONDON),1009688,4177.5
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",25/10/2010,Economic Consultancy & Research,Fair Markets Group Summary-Employment Relations,TNS UK LTD,1009691,47670
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,UNISON,1007697,19670
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,UCATT,1008042,2359.92
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,PUBLIC AND COMMERCIAL SERVICES UNION,1010219,3483.54
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,PUBLIC AND COMMERCIAL SERVICES UNION,1010219,5258.71
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,PUBLIC AND COMMERCIAL SERVICES UNION,1010219,5258.71
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,COMMUNITY: THE UNION FOR LIFE,1008135,4717.03
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/10/2010,Grants - Non Statutory - Current - Other,Fair Markets Group Summary-Employment Relations,NATIONAL UNION OF JOURNALISTS,1008501,38000
