Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,LOUGHBOROUGH UNIVERSITY,V - 9000131645 - 00099647,50000
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,MBDA UK LIMITED,V - 9000131613 - 00105854,26399
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,MORF PRODUCTS LIMITED,V - 0000000568 - 00104232,430815.07
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00102810,40178
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00104072,37418.39
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00104395,51441
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00105407,796971.59
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00105412,50000
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106032,388216
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106091,23665.5
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106092,207565.22
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106120,28211
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106138,46314
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106184,650461.67
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106204,207565.22
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106205,-207565.22
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,QINETIQ LIMITED,V - 9000131758 - 00106206,331020.53
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,RUGGED SYSTEMS LIMITED,V - 9000131679 - 00105801,68725
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,S&C THERMOFLUIDS LIMITED,V - 9000131601 - 00104733,21013
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,SUMMIT OXYGEN INTERNATIONAL LIMITED,V - 9000131772 - 00106459,46125
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Operations,UNIVERSITY OF EXETER,V - 9000131640 - 00102514,31746.17
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Programme Office,CRANFIELD UNIVERSITY,V - 9000131650 - 00105843,26505.21
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Programme Office,CRANFIELD UNIVERSITY,V - 9000131650 - 00105847,44175.35
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Programme Office,CRANFIELD UNIVERSITY,V - 9000131650 - 00105849,35340.28
Ministry of Defence,Defence Science and Technology Laboratory,08/04/2011,Sub Contracted Work,Programme Office,SMITHS DETECTION WATFORD LIMITED,V - 9000131722 - 00105771,74094
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Computer maintenance & hire,ICT Delivery Business Group,1Spatial Limited,2000053660,40055
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Purchased Services,"Marketing, CS & Channel Management",COI Communications,2000053658,102000
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Project External Costs,Data Management Resource Pool,Eclipse Translations Ltd,2000053666,23290.83
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Purchased Services  Translation Fees,Data Management Resource Pool,Eclipse Translations Ltd,2000053666,3276.43
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Raw Material/ Finished Goods,United Kingdom Hydrographic Office,FUJIFILM UK Ltd,2000053670,39658.33
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Raw Material/ Finished Goods,United Kingdom Hydrographic Office,Howard Smith Paper Group Ltd,2000053676,33070.62
Ministry of Defence,United Kingdom Hydrographic Office,08/04/2011,Admiralty Promotional Programme/ OEM support,"Marketing, CS & Channel Management",Mabox,2000053678,67700
Ministry of Defence,Ministry of Defence,11/04/2011,"Adminstration, claims, compensation and awards",Air Command,CANON (UK) LIMITED,780272,794.7
Ministry of Defence,Ministry of Defence,11/04/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,780272,1845.54
Ministry of Defence,Ministry of Defence,11/04/2011,Building maintenance and accommodation stores,Defence Infrastructure Organisation ,Diringer & Scheidel,4555962,68021.29
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,11376.48
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,2839.03
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,219.99
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",780117,31434.16
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AEROSPACE & AIRWORTHINESS CONSULTANCY ENTERPRISES LIMITED,780129,30517.4
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,780173,14250
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,7959.77
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS (OPERATIONS) LIMITED,780194,24224.99
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,780200,372577
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,780272,234.72
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,CESG,2.00E+11,2460
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,DUNLOP AIRCRAFT TYRES LTD,780369,1715
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,METEOROLOGICAL OFFICE,780567,29250
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,PHOENIX STRATEGIC LTD,780719,15000
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,780756,21229.37
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,SELEX COMMUNICATIONS LIMITED,780809,1512.4
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Equipment & Support,YOUNGMAN GROUP LTD,781027,61788.01
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,165.51
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,64462.52
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,780272,4824.12
Ministry of Defence,Ministry of Defence,11/04/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,780186,4439.04
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Air Command,CANON (UK) LIMITED,780272,2152.9
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,46.3
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Air Command,QINETIQ LIMITED,780747,3860.7
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Air Command,SODEXO LTD,780831,38247.66
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,336.96
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Central TLB,SODEXO LTD,780831,104577
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Equipment & Support,CANON (UK) LIMITED,780272,561.41
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,CANON (UK) LIMITED,780272,2985.42
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,19543.11
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,780575,1222654.64
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,OBERFINANZDIREKTION MUENSTER,5000054182,47064.86
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,PRIDE (SERP) LTD,780738,510700
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,SERCO LIMITED,780813,5782.31
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,780831,-19139.06
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,780955,216507.18
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Land Forces,CANON (UK) LIMITED,780272,1248.96
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,843.05
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Land Forces,SODEXO LTD,780831,-2.79
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Navy Command,SODEXO LTD,780831,-0.4
Ministry of Defence,Ministry of Defence,11/04/2011,Estate management,Navy Command,VT FLAGSHIP LTD,780983,84620.84
Ministry of Defence,Ministry of Defence,11/04/2011,Externally delivered education and training.,Air Command,DEFENCE SUPPORT GROUP  (DSG),780348,3079.46
Ministry of Defence,Ministry of Defence,11/04/2011,Externally delivered education and training.,Land Forces,ROYAL BRITISH LEGION INDUSTRIES LTD,158966,12900
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,780346,57863.55
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Air Command,INTUITION PUBLISHING LIMITED,780484,37264.5
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Central TLB,ASHRIDGE,780163,95045
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Central TLB,CRANFIELD UNIVERSITY,780328,1300443.17
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Central TLB,SERCO LIMITED,780813,1603111.04
Ministry of Defence,Ministry of Defence,11/04/2011,Fees for professional services,Land Forces,LINE COMMUNICATIONS GROUP  LIMITED,780523,22500
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,4.91
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Air Command,TURNER VIRR & CO. LTD,780956,29938.72
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Command Joint Operations,TURNER VIRR & CO. LTD,780956,465.91
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,780746,2135679.08
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Defence Equipment & Support,SODEXO LTD,780831,3731.84
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,780956,6691.77
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,780315,7792.15
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Defence Infrastructure Organisation ,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000054175,105.44
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,780956,156
Ministry of Defence,Ministry of Defence,11/04/2011,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,780956,1643.78
Ministry of Defence,Ministry of Defence,11/04/2011,Fuel for military use,Air Command,QINETIQ LIMITED,780747,8516.59
Ministry of Defence,Ministry of Defence,11/04/2011,Fuel for military use,Land Forces,DEFENCE SUPPORT GROUP  (DSG),780347,1688.86
Ministry of Defence,Ministry of Defence,11/04/2011,General services and support,Air Command,CANON (UK) LIMITED,780272,13296.55
Ministry of Defence,Ministry of Defence,11/04/2011,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,780272,7159.86
Ministry of Defence,Ministry of Defence,11/04/2011,Grants in aid,Land Forces,ARMY SPORT CONTROL BOARD (GIA),780160,120500
Ministry of Defence,Ministry of Defence,11/04/2011,Grants to NDPBs,Land Forces,NATIONAL ARMY MUSEUM,780601,615000
Ministry of Defence,Ministry of Defence,11/04/2011,International contributions,Central TLB,CRANFIELD UNIVERSITY,780328,33250
Ministry of Defence,Ministry of Defence,11/04/2011,International contributions,Central TLB,THE BRITISH COUNCIL,780920,250000
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Air Command,XMA LTD,781023,515.09
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Central TLB,SELEX COMMUNICATIONS LIMITED,780809,24.52
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Central TLB,SERCO LIMITED,780813,94027.5
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Defence Equipment & Support,BEARINGPOINT LIMITED,780211,76248.5
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Defence Equipment & Support,CANON (UK) LIMITED,780272,718.88
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Defence Equipment & Support,QINETIQ LIMITED,780747,15070.5
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Defence Equipment & Support,S.COM GROUP LTD,780790,27517.75
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Defence Equipment & Support,XMA LTD,781023,190.56
Ministry of Defence,Ministry of Defence,11/04/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,780272,203.07
