UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC15059,25-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£950.00,15059
MODGPC15060,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,£500.00,15060
MODGPC15061,17-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£5,040.00",15061
MODGPC15062,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£855.00,15062
MODGPC15063,31-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,£624.00,15063
MODGPC15064,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,£996.00,15064
MODGPC15065,17-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£1,338.00",15065
MODGPC15066,17-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"£6,613.70",15066
MODGPC15067,27-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,400.00",15067
MODGPC15068,31-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£3,249.93",15068
MODGPC15069,27-Oct-11,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,£611.52,15069
MODGPC15070,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,567.80",15070
MODGPC15071,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£545.34,15071
MODGPC15072,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£517.94,15072
MODGPC15073,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,098.24",15073
MODGPC15074,14-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,£876.00,15074
MODGPC15075,14-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,£594.00,15075
MODGPC15076,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£1,380.78",15076
MODGPC15077,28-Oct-11,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£2,262.00",15077
MODGPC15078,26-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND","£1,898.90",15078
MODGPC15079,26-Oct-11,Leisure Activities                 , RECREATION SERVICES,£529.20,15079
MODGPC15080,18-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,136.88",15080
MODGPC15081,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,864.86",15081
MODGPC15082,14-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,872.00",15082
MODGPC15083,14-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,816.00",15083
MODGPC15084,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£700.00,15084
MODGPC15085,19-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,£661.20,15085
MODGPC15086,24-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"£2,772.00",15086
MODGPC15087,20-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£961.97,15087
MODGPC15088,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£536.35,15088
MODGPC15089,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£910.62,15089
MODGPC15090,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£885.02,15090
MODGPC15091,14-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£796.65,15091
MODGPC15092,19-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,026.01",15092
MODGPC15093,25-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£584.56,15093
MODGPC15094,26-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,222.85",15094
MODGPC15095,17-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£5,400.00",15095
MODGPC15096,18-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£9,500.00",15096
MODGPC15097,19-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£4,900.00",15097
MODGPC15098,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,155.36",15098
MODGPC15099,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£965.66,15099
MODGPC15100,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£965.66,15100
MODGPC15101,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,608.09",15101
MODGPC15102,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£507.06,15102
MODGPC15103,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£5,552.66",15103
MODGPC15104,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"£3,667.44",15104
MODGPC15105,25-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£970.39,15105
MODGPC15106,26-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£966.44,15106
MODGPC15107,25-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,774.92",15107
MODGPC15108,18-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£816.00,15108
MODGPC15109,17-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£597.55,15109
MODGPC15110,24-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,£780.00,15110
MODGPC15111,20-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,748.50",15111
MODGPC15112,21-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,748.50",15112
MODGPC15113,25-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£859.78,15113
MODGPC15114,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£78,601.56",15114
MODGPC15115,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£51,669.60",15115
MODGPC15116,31-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"£39,641.09",15116
MODGPC15117,27-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,£599.04,15117
MODGPC15118,27-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,"£1,223.04",15118
MODGPC15119,18-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,£501.12,15119
MODGPC15120,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,328.00",15120
MODGPC15121,26-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,755.60",15121
MODGPC15122,27-Oct-11,General Retail and Wholesale       , SHOE STORES,£732.07,15122
MODGPC15123,27-Oct-11,General Retail and Wholesale       , SHOE STORES,£524.46,15123
MODGPC15124,27-Oct-11,General Retail and Wholesale       , SHOE STORES,£543.86,15124
MODGPC15125,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£737.67,15125
MODGPC15126,27-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£839.65,15126
MODGPC15127,27-Oct-11,Leisure Activities                 , THEATRICAL PRODUCERS,£697.00,15127
MODGPC15128,26-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£656.95,15128
MODGPC15129,18-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,421.28",15129
MODGPC15130,27-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£2,096.00",15130
MODGPC15131,19-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,£567.29,15131
MODGPC15132,18-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£648.00,15132
MODGPC15133,24-Oct-11,General Retail and Wholesale       , FABRIC STORES,£933.60,15133
MODGPC15134,24-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£10,053.12",15134
MODGPC15135,24-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"£11,598.28",15135
MODGPC15136,24-Oct-11,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,"£4,262.40",15136
MODGPC15137,31-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,£570.00,15137
MODGPC15138,17-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£763.44,15138
MODGPC15139,19-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£849.12,15139
MODGPC15140,25-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£993.43,15140
MODGPC15141,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£591.60,15141
MODGPC15142,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,£793.24,15142
MODGPC15143,20-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"£1,500.00",15143
MODGPC15144,17-Oct-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£930.00,15144
MODGPC15145,17-Oct-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£585.00,15145
MODGPC15146,24-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£735.22,15146
MODGPC15147,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£567.50,15147
MODGPC15148,21-Oct-11,General Retail and Wholesale       , HARDWARE STORES,"£2,398.80",15148
MODGPC15149,21-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£604.95,15149
MODGPC15150,21-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£570.24,15150
MODGPC15151,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,£934.41,15151
MODGPC15152,24-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£510.00,15152
MODGPC15153,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"£7,220.00",15153
MODGPC15154,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£528.47,15154
MODGPC15155,18-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,£500.00,15155
MODGPC15156,31-Oct-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"£4,994.34",15156
MODGPC15157,31-Oct-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"£4,994.34",15157
MODGPC15158,31-Oct-11,General Retail and Wholesale       , WOMENS ACCESS/SPECIALTY,"£4,994.34",15158
MODGPC15159,18-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,584.00",15159
MODGPC15160,10-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£875.52,15160
MODGPC15161,10-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£954.90,15161
MODGPC15162,20-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£930.00,15162
MODGPC15163,20-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£852.50,15163
MODGPC15164,25-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£930.00,15164
MODGPC15165,19-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£722.54,15165
MODGPC15166,19-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£722.54,15166
MODGPC15167,19-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£722.54,15167
MODGPC15168,20-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£960.00,15168
MODGPC15169,20-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£927.66,15169
MODGPC15170,21-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£660.00,15170
MODGPC15171,21-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£722.54,15171
MODGPC15172,21-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£722.54,15172
MODGPC15173,25-Oct-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£623.40,15173
MODGPC15174,31-Oct-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£1,893.60",15174
MODGPC15175,20-Oct-11,General Retail and Wholesale       , DISCOUNT STORES,£922.67,15175
MODGPC15176,14-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"£2,430.00",15176
MODGPC15177,18-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,728.00",15177
MODGPC15178,18-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,010.00",15178
MODGPC15179,18-Oct-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,010.00",15179
MODGPC15180,26-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£832.60,15180
MODGPC15181,14-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£555.00,15181
MODGPC15182,14-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,420.90",15182
MODGPC15183,14-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£875.00,15183
MODGPC15184,21-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,£510.00,15184
MODGPC15185,19-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£1,447.84",15185
MODGPC15186,25-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"£2,373.34",15186
MODGPC15187,21-Oct-11,Books and Periodicals              , BOOK STORES,£524.99,15187
MODGPC15188,19-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£1,800.00",15188
MODGPC15189,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,285.00",15189
MODGPC15190,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£513.07,15190
MODGPC15191,31-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,"£2,347.60",15191
MODGPC15192,18-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"£2,844.00",15192
MODGPC15193,28-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,£600.00,15193
MODGPC15194,31-Oct-11,Auto Rental                        ,Auto Rental                        ,£640.00,15194
MODGPC15195,17-Oct-11,Auto Rental                        ,Auto Rental                        ,"£1,165.06",15195
MODGPC15196,25-Oct-11,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,£615.00,15196
MODGPC15197,16-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,£544.25,15197
MODGPC15198,18-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,£539.42,15198
MODGPC15199,17-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,845.07",15199
MODGPC15200,19-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,£696.00,15200
MODGPC15201,25-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,063.20",15201
MODGPC15202,06-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£634.26,15202
MODGPC15203,17-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,927.85",15203
MODGPC15204,28-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,521.20",15204
MODGPC15205,17-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,112.00",15205
MODGPC15206,17-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£3,279.67",15206
MODGPC15207,17-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,470.22",15207
MODGPC15208,17-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£4,854.22",15208
MODGPC15209,17-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£2,887.98",15209
MODGPC15210,27-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£780.00,15210
MODGPC15211,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£830.40,15211
MODGPC15212,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£996.00,15212
MODGPC15213,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,178.00",15213
MODGPC15214,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,£807.00,15214
MODGPC15215,18-Oct-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"£2,064.00",15215
MODGPC15216,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£977.28,15216
MODGPC15217,18-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,£500.00,15217
MODGPC15218,20-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,£711.50,15218
MODGPC15219,31-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"£2,160.00",15219
MODGPC15220,20-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"£6,782.40",15220
MODGPC15221,31-Oct-11,General Retail and Wholesale       , RADIO/TV/STEREO REPAIR SHOP,"£1,117.19",15221
MODGPC15222,19-Oct-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£621.80,15222
MODGPC15223,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£7,656.42",15223
MODGPC15224,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"£5,072.23",15224
MODGPC15225,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,609.44",15225
MODGPC15226,31-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,£598.00,15226
MODGPC15227,26-Oct-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£631.80,15227
MODGPC15228,24-Oct-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£526.50,15228
MODGPC15229,26-Oct-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,£705.18,15229
MODGPC15230,17-Oct-11,Leisure Activities                 , BOAT DEALERS,"£1,492.43",15230
MODGPC15231,20-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£823.50,15231
MODGPC15232,26-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£552.17,15232
MODGPC15233,28-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£1,687.70",15233
MODGPC15234,31-Oct-11,Leisure Activities                 , BOAT DEALERS,£789.53,15234
MODGPC15235,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,184.40",15235
MODGPC15236,14-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,£784.95,15236
MODGPC15237,18-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£688.80,15237
MODGPC15238,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"£1,000.00",15238
MODGPC15239,14-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£547.08,15239
MODGPC15240,26-Oct-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,025.59",15240
MODGPC15241,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,268.36",15241
MODGPC15242,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£591.94,15242
MODGPC15243,18-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,£700.70,15243
MODGPC15244,24-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,£955.20,15244
MODGPC15245,24-Oct-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£3,168.00",15245
MODGPC15246,27-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,465.32",15246
MODGPC15247,19-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£2,668.78",15247
MODGPC15248,17-Oct-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£697.86,15248
MODGPC15249,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,769.28",15249
MODGPC15250,31-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£1,992.12",15250
MODGPC15251,15-Oct-11,General Retail and Wholesale       , DISCOUNT STORES,£637.59,15251
MODGPC15252,17-Oct-11,General Retail and Wholesale       , HARDWARE STORES,£767.99,15252
MODGPC15253,28-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,104.50",15253
MODGPC15254,27-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£1,529.70",15254
