MODGPC40752,04-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,440.00",40752
MODGPC40753,06-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,914.00",40753
MODGPC40754,13-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?2,613.42",40754
MODGPC40755,06-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?4,159.43",40755
MODGPC40756,04-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"?2,007.55",40756
MODGPC40757,06-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?840.00,40757
MODGPC40758,13-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"?1,434.00",40758
MODGPC40759,07-Sep-12,Professional Services              , PROFESSIONAL SERVICES - DEF,?840.34,40759
MODGPC40760,05-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,560.00",40760
MODGPC40761,13-Sep-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"?1,228.80",40761
MODGPC40762,03-Sep-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,?753.30,40762
MODGPC40763,03-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?1,091.07",40763
MODGPC40764,06-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?680.00,40764
MODGPC40765,08-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?1,700.00",40765
MODGPC40766,08-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?510.00,40766
MODGPC40767,06-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?600.00,40767
MODGPC40768,12-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?512.00,40768
MODGPC40769,04-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?582.89,40769
MODGPC40770,07-Sep-12,"Hotels, Restaurants and Bars", FAST FOOD RESTAURANTS,"?1,278.40",40770
MODGPC40771,13-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?900.00,40771
MODGPC40772,01-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,050.00",40772
MODGPC40773,02-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?2,100.00",40773
MODGPC40774,03-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,?525.00,40774
MODGPC40775,04-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,050.00",40775
MODGPC40776,05-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,050.00",40776
MODGPC40777,08-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,050.00",40777
MODGPC40778,09-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?2,100.00",40778
MODGPC40779,07-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,?825.00,40779
MODGPC40780,11-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,050.00",40780
MODGPC40781,12-Sep-12,"Hotels, Restaurants and Bars", BARS/TAVERNS/LOUNGES/DISCOS,"?1,575.00",40781
MODGPC40782,03-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?1,011.21",40782
MODGPC40783,12-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?621.84,40783
MODGPC40784,12-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?513.00,40784
MODGPC40785,06-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,?568.05,40785
MODGPC40786,05-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?6,120.00",40786
MODGPC40787,05-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?6,205.00",40787
MODGPC40788,06-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?6,120.00",40788
MODGPC40789,06-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?6,120.00",40789
MODGPC40790,11-Sep-12,"Hotels, Restaurants and Bars", RESTAURANTS,"?2,040.00",40790
MODGPC40791,10-Sep-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"?87,379.07",40791
MODGPC40792,10-Sep-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"?88,033.80",40792
MODGPC40793,10-Sep-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"?80,813.71",40793
MODGPC40794,10-Sep-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"?48,900.00",40794
MODGPC40795,11-Sep-12,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,?528.00,40795
MODGPC40796,11-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?500.00,40796
MODGPC40797,12-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?2,917.05",40797
MODGPC40798,07-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?1,483.08",40798
MODGPC40799,07-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?4,349.63",40799
MODGPC40800,06-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?577.43,40800
MODGPC40801,03-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?620.00,40801
MODGPC40802,07-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?507.50,40802
MODGPC40803,13-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?528.00,40803
MODGPC40804,11-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?4,118.40",40804
MODGPC40805,06-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?1,404.15",40805
MODGPC40806,06-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?815.73,40806
MODGPC40807,11-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,"?1,000.00",40807
MODGPC40808,06-Sep-12,Statutory Bodies                   , GOV'T SERV - DEFAULT,?600.00,40808
MODGPC40809,11-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?971.64,40809
MODGPC40810,11-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?990.50,40810
MODGPC40811,11-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?895.38,40811
MODGPC40812,11-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?953.36,40812
MODGPC40813,11-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?761.38,40813
MODGPC40814,06-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?873.12,40814
MODGPC40815,13-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?631.70,40815
MODGPC40816,13-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?700.00,40816
MODGPC40817,04-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"?1,920.00",40817
MODGPC40818,05-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?992.16,40818
MODGPC40819,13-Sep-12,Telecommunication Services         , CABLE/PAY TV SERVICES,?702.00,40819
MODGPC40820,13-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?540.00,40820
MODGPC40821,05-Sep-12,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,?541.50,40821
MODGPC40822,03-Sep-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,?701.39,40822
MODGPC40823,10-Sep-12,Telecommunication Services         , TELECOMMUNICATION SERVICES,"?5,400.00",40823
MODGPC40824,04-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,500.00",40824
MODGPC40825,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?3,863.27",40825
MODGPC40826,03-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,602.25",40826
MODGPC40827,12-Sep-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,?600.00,40827
MODGPC40828,11-Sep-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"?2,385.60",40828
MODGPC40829,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?575.00,40829
MODGPC40830,12-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?4,275.00",40830
MODGPC40831,03-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?2,730.42",40831
MODGPC40832,05-Sep-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"?3,228.00",40832
MODGPC40833,03-Sep-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"?3,769.20",40833
MODGPC40834,13-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,"?1,715.85",40834
MODGPC40835,10-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?820.80,40835
MODGPC40836,03-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?3,113.76",40836
MODGPC40837,03-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?3,113.76",40837
MODGPC40838,13-Sep-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,?714.00,40838
MODGPC40839,12-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?840.00,40839
MODGPC40840,12-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?980.00,40840
MODGPC40841,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?700.00,40841
MODGPC40842,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,200.00",40842
MODGPC40843,05-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?726.00,40843
MODGPC40844,05-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,848.00",40844
MODGPC40845,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?2,475.00",40845
MODGPC40846,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?4,375.00",40846
MODGPC40847,10-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?965.00,40847
MODGPC40848,10-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?525.00,40848
MODGPC40849,11-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?735.00,40849
MODGPC40850,05-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?627.60,40850
MODGPC40851,05-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?627.60,40851
MODGPC40852,13-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?804.00,40852
MODGPC40853,13-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?777.60,40853
MODGPC40854,07-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?627.60,40854
MODGPC40855,03-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?688.00,40855
MODGPC40856,12-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?4,638.97",40856
MODGPC40857,12-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?858.00,40857
MODGPC40858,13-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?972.00,40858
MODGPC40859,07-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?570.00,40859
MODGPC40860,11-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,?694.80,40860
MODGPC40861,13-Sep-12,Training and Educational           , SCHOOLS - DEFAULT,?916.03,40861
MODGPC40862,11-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,830.00",40862
MODGPC40863,05-Sep-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"?1,185.84",40863
MODGPC40864,12-Sep-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"?2,251.50",40864
MODGPC40865,11-Sep-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,?991.80,40865
MODGPC40866,10-Sep-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"?1,300.80",40866
MODGPC40867,07-Sep-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,?976.70,40867
MODGPC40868,10-Sep-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"?1,392.38",40868
MODGPC40869,06-Sep-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"?1,617.83",40869
MODGPC40870,11-Sep-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,?644.07,40870
MODGPC40871,11-Sep-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,?632.84,40871
MODGPC40872,10-Sep-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,?741.69,40872
MODGPC40873,10-Sep-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,?755.60,40873
MODGPC40874,04-Sep-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,?589.12,40874
MODGPC40875,07-Sep-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,?706.99,40875
MODGPC40876,06-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?679.61,40876
MODGPC40877,05-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"?2,928.35",40877
MODGPC40878,05-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"?3,509.39",40878
MODGPC40879,06-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"?1,027.74",40879
MODGPC40880,06-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"?2,699.42",40880
MODGPC40881,10-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?929.71,40881
MODGPC40882,12-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"?1,029.60",40882
MODGPC40883,12-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"?6,670.80",40883
MODGPC40884,06-Sep-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"?1,800.00",40884
MODGPC40885,12-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,?928.56,40885
MODGPC40886,07-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"?1,684.90",40886
MODGPC40887,06-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,?543.52,40887
MODGPC40888,06-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,?570.52,40888
MODGPC40889,13-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"?3,049.21",40889
MODGPC40890,10-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,?515.64,40890
MODGPC40891,06-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,?605.85,40891
MODGPC40892,10-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?864.00,40892
MODGPC40893,03-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"?1,079.21",40893
MODGPC40894,04-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?598.63,40894
MODGPC40895,05-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?840.05,40895
MODGPC40896,10-Sep-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,?717.10,40896
MODGPC40897,07-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,?999.00,40897
MODGPC40898,03-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,?545.00,40898
MODGPC40899,11-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"?1,440.00",40899
MODGPC40900,11-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"?1,620.00",40900
MODGPC40901,05-Sep-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"?2,968.70",40901
MODGPC40902,12-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?629.12,40902
MODGPC40903,11-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,?555.23,40903
MODGPC40904,11-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?808.51,40904
MODGPC40905,11-Sep-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,?649.08,40905
MODGPC40906,11-Sep-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"?2,986.56",40906
MODGPC40907,03-Sep-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"?3,445.20",40907
MODGPC40908,07-Sep-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,?857.40,40908
MODGPC40909,03-Sep-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"?1,082.88",40909
MODGPC40910,12-Sep-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"?4,452.24",40910
MODGPC40911,20-Sep-12,Auto Rental                        ,Auto Rental                        ,?960.00,40911
MODGPC40912,20-Sep-12,Auto Rental                        ,Auto Rental                        ,?590.00,40912
MODGPC40913,17-Sep-12,Auto Rental                        ,Auto Rental                        ,"?1,009.95",40913
MODGPC40914,18-Sep-12,Auto Rental                        ,Auto Rental                        ,"?4,354.12",40914
MODGPC40915,20-Sep-12,Books and Periodicals              , BOOK STORES,?919.99,40915
MODGPC40916,26-Sep-12,Books and Periodicals              , BOOK STORES,?535.50,40916
MODGPC40917,19-Sep-12,Books and Periodicals              , BOOK STORES,?619.98,40917
MODGPC40918,19-Sep-12,Books and Periodicals              , BOOK STORES,?540.01,40918
MODGPC40919,28-Sep-12,Books and Periodicals              , BOOK STORES,?599.90,40919
MODGPC40920,21-Sep-12,Books and Periodicals              , BOOK STORES,?924.75,40920
MODGPC40921,20-Sep-12,Books and Periodicals              , BOOK STORES,"?1,802.35",40921
MODGPC40922,25-Sep-12,Books and Periodicals              , BOOK STORES,"?5,669.28",40922
MODGPC40923,28-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,?861.73,40923
MODGPC40924,27-Sep-12,Books and Periodicals              , BOOK STORES,?853.00,40924
MODGPC40925,27-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,?828.40,40925
MODGPC40926,20-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"?3,412.40",40926
MODGPC40927,20-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,?858.40,40927
MODGPC40928,20-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,?652.40,40928
MODGPC40929,27-Sep-12,Books and Periodicals              , BOOK STORES,?503.44,40929
MODGPC40930,19-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"?2,600.00",40930
MODGPC40931,25-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"?1,077.60",40931
MODGPC40932,14-Sep-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,?562.35,40932
MODGPC40933,19-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?2,205.60",40933
MODGPC40934,24-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?808.49,40934
MODGPC40935,13-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?632.20,40935
MODGPC40936,25-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?572.98,40936
MODGPC40937,17-Sep-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"?3,168.00",40937
MODGPC40938,25-Sep-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"?1,134.00",40938
MODGPC40939,17-Sep-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,?603.00,40939
MODGPC40940,25-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?642.72,40940
MODGPC40941,18-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?5,195.90",40941
MODGPC40942,19-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?2,597.95",40942
MODGPC40943,18-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?6,175.00",40943
MODGPC40944,15-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?672.00,40944
MODGPC40945,17-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?812.10,40945
MODGPC40946,20-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?9,382.82",40946
MODGPC40947,26-Sep-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,?970.74,40947
MODGPC40948,25-Sep-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"?5,547.75",40948
MODGPC40949,17-Sep-12,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,"?3,119.99",40949
MODGPC40950,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,102.80",40950
MODGPC40951,27-Sep-12,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,?524.40,40951
MODGPC40952,17-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,476.61",40952
MODGPC40953,28-Sep-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"?3,276.43",40953
MODGPC40954,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,298.92",40954
MODGPC40955,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,298.92",40955
MODGPC40956,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,298.92",40956
MODGPC40957,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,?586.50,40957
MODGPC40958,14-Sep-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"?1,298.92",40958
