Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,19/04/2010,Fuel for military use,Land Forces,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,2000007980,25719.98
Ministry of Defence,Ministry of Defence,19/04/2010,General services and support,Air Command,CANON (UK) LIMITED,620767,32457.27
Ministry of Defence,Ministry of Defence,19/04/2010,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,620767,464.31
Ministry of Defence,Ministry of Defence,19/04/2010,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,10634,7764189.09
Ministry of Defence,Ministry of Defence,19/04/2010,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,10635,1335383.82
Ministry of Defence,Ministry of Defence,19/04/2010,IT and communication services,Defence Equipment & Support,CABLE & WIRELESS UK SERVICES  LIMITED,620761,10566.33
Ministry of Defence,Ministry of Defence,19/04/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,620767,3021.24
Ministry of Defence,Ministry of Defence,19/04/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,620957,124618.29
Ministry of Defence,Ministry of Defence,19/04/2010,IT and communication services,Command Joint Operations,SERCO LIMITED,621180,742.50
Ministry of Defence,United Kingdom Hydrographic Office,19/04/2010,Legal Fees,Commercial & Finance,Burges Salmon LLP,5100077102,37850.42
Ministry of Defence,Ministry of Defence,19/04/2010,Medical treatment & stores and welfare services.,Air Command,CASTLEROCK RECRUITMENT GROUP LIMITED,620778,26798.35
Ministry of Defence,Ministry of Defence,19/04/2010,Medical treatment & stores and welfare services.,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,620778,1344.00
Ministry of Defence,Ministry of Defence,19/04/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,134330,6043.25
Ministry of Defence,Ministry of Defence,19/04/2010,Medical treatment & stores and welfare services.,Central TLB,PORTSMOUTH HOSPITALS N H S TRUST,621124,1182518.75
Ministry of Defence,Ministry of Defence,19/04/2010,Medical treatment & stores and welfare services.,Land Forces,THE LOCUM PRACTICE LIMITED,621244,10936.30
Ministry of Defence,Ministry of Defence,19/04/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,620767,272.87
Ministry of Defence,Ministry of Defence,19/04/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,620767,1066.18
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Air Command,GB OILS LIMITED,620913,11254.27
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Central TLB,GB OILS LIMITED,620913,33928.33
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Defence Estates,GB OILS LIMITED,620913,11496.28
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Land Forces,GB OILS LIMITED,620913,36965.43
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Land Forces,SOUTHERN ELECTRIC GAS LTD,621208,27749.10
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,621215,566102.61
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,621215,41367.27
Ministry of Defence,Ministry of Defence,19/04/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,621215,45048.10
Ministry of Defence,United Kingdom Hydrographic Office,19/04/2010,PR Events (Round table etc),Print & Supply,Maritime & Port Authority Singapore,5100077167,44806.77
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,620957,115600.81
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of information and communications technology,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,620957,199825.05
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,620663,5629.71
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Central TLB,AAH PHARMACEUTICALS LTD,620663,165.31
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,620663,1555.68
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,620663,59755.13
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,620663,21276.26
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,620663,1447.11
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,620704,70791.33
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,620767,35737.03
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,620767,3927.50
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,620767,4011.02
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,620767,3754.30
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,620767,1887.46
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Defence Equipment & Support,MSI-DEFENCE SYSTEMS LTD,621035,76472.00
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Air Command,XMA LTD,621291,5942.41
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Central TLB,XMA LTD,621291,1155.15
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,621291,7326.62
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Land Forces,XMA LTD,621291,18306.10
Ministry of Defence,Ministry of Defence,19/04/2010,Purchase of inventory and services ,Navy Command,XMA LTD,621291,1942.08
Ministry of Defence,Ministry of Defence,19/04/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,620906,126555.05
Ministry of Defence,Ministry of Defence,19/04/2010,"Purchase of munitions, other inventory or fuel",Land Forces,FUCHS LUBRICANTS (UK) PLC,620906,8900.52
Ministry of Defence,Ministry of Defence,19/04/2010,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,620767,487.31
Ministry of Defence,Ministry of Defence,19/04/2010,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,620767,7131.81
Ministry of Defence,Ministry of Defence,19/04/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,620767,2296.07
Ministry of Defence,Ministry of Defence,19/04/2010,Research and development,Central TLB,METEOROLOGICAL OFFICE,621016,450000.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,CARTUS LTD,620774,6000.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,620774,5750.66
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,620774,590.57
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,620774,100500.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,620774,542.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,620774,1616.87
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DB SCHENKER RAIL (UK) LTD,620821,27414.83
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Defence Estates,NAVY ARMY AND AIR FORCE INSTITUES (THE),5000033210,29.32
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,Scottish Hydro-Electric Major Business Services,54,38866.06
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,VIRGIN ATLANTIC AIRWAYS LIMITED,621272,319.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Central TLB,VIRGIN ATLANTIC AIRWAYS LIMITED,621272,7660.00
Ministry of Defence,Ministry of Defence,19/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,VIRGIN ATLANTIC AIRWAYS LIMITED,621272,2282.00
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,BLUE HELIX LTD,GPC AP01 02,30922.71
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,CANNON TECHNOLOGIES,GPC AP01 01,57427.89
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,CLEANING AND PAPER DISPOSABLES  PLC,621407,24828.52
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Land Forces,CLEANING AND PAPER DISPOSABLES  PLC,621407,1554.93
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,GODFREY SYRETT LTD,GPC AP01 21,45994.20
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,H MORRIS & CO LTD,GPC AP01 22,72524.76
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 04,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 08,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 09,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 10,54694.32
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 11,51165.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 12,33986.26
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 13,88400.00
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC AP01 14,88400.00
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Land Forces,HOBSON & SONS (LONDON),GPC AP01 29,31111.00
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,INVIRON LTD,621550,295423.82
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Land Forces,KASHKET & PARTNERS LTD,GPC AP01 28,50656.52
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,LANG & POTTER LTD,GPC AP01 03,35606.03
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,LYRECO UK LTD,621592,8.08
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,SECURITY SRV GRP,GPC AP01 07,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Air Command,TRIUMPH,GPC AP01 23,40185.00
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,TRIUMPH,GPC AP01 05,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Building maintenance and accommodation stores,Defence Equipment & Support,TRIUMPH,GPC AP01 06,56458.66
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Land Forces,BURNETT ARMS HOTEL,GPC AP01 31,26416.02
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,621412,68359.16
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SUPPORT GROUP  (DSG),621428,6791.27
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,621488,187374.00
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Air Command,GODFREY SYRETT LTD,GPC AP01 25,76375.00
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Air Command,GODFREY SYRETT LTD,GPC AP01 26,47989.00
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,HARRINGTON GENERATORS INTERNATIONAL LTD,621522,56311.88
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Air Command,IHS GLOBAL LIMIT,GPC AP01 27,40130.95
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Air Command,METEOROLOGICAL OFFICE,621613,82532.48
Ministry of Defence,Ministry of Defence,20/04/2010,Design services and minor equipment purchases,Land Forces,WYNNWITH GROUP LIMITED,621949,208741.69
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Air Command,ARAMARK LTD,621330,50724.60
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,ARAMARK LTD,621330,24.42
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Land Forces,ARAMARK LTD,621330,1781.12
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,621351,49815.44
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,BRYCE GARTEN & LANDSCHAFTSBAU,5000033234,74962.79
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,621425,-99463.00
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Air Command,German Construction Authority,NOT GIVEN,-31015.13
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,H.U.E. STOCKBRINK GMBH,5000033284,26109.24
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Air Command,INVIRON LTD,621550,188068.23
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,LANDMARC SUPPORT SERVICES LIMITED,621577,229206.09
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,621622,129026.04
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Air Command,PELL FRISCHMANN PROJECTS LIMITED,621745,21749.23
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Air Command,RAYTHEON SYSTEMS LIMITED,621782,72177.17
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000009127,51495.44
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Central TLB,SERCO LIMITED,621821,6157.90
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Central TLB,SODEXO LTD,621834,13.07
Ministry of Defence,Ministry of Defence,20/04/2010,Estate management,Defence Equipment & Support,SODEXO LTD,621834,416.72
