Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,22/09/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,695276,72776.60
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SHEPWAY DISTRICT COUNCIL,692586,56093.29
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SHROPSHIRE COUNCIL,692588,108257.57
Ministry of Defence,Ministry of Defence,30/09/2010,Estate management,Defence Estates,SIEMENS AG GEBAUDEREINIGUNG,5000042749,28486.63
Ministry of Defence,Ministry of Defence,10/09/2010,Purchase of inventory and services ,Land Forces,SIGN PLUS LIMITED,690127,1307.25
Ministry of Defence,Ministry of Defence,23/09/2010,Purchase of buildings and military equipment ,Defence Estates,SKANSKA UK PLC,695896,4535994.33
Ministry of Defence,Ministry of Defence,01/09/2010,Estate management,Navy Command,SODEXO LTD,685914,7580.82
Ministry of Defence,Ministry of Defence,03/09/2010,Estate management,Command Joint Operations,SODEXO LTD,5000041352,31105.53
Ministry of Defence,Ministry of Defence,03/09/2010,Estate management,Land Forces,SODEXO LTD,5000041352,1401.80
Ministry of Defence,Ministry of Defence,06/09/2010,Estate management,Navy Command,SODEXO LTD,687669,211573.06
Ministry of Defence,Ministry of Defence,09/09/2010,Estate management,Navy Command,SODEXO LTD,689434,225.14
Ministry of Defence,Ministry of Defence,10/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,690133,209.00
Ministry of Defence,Ministry of Defence,13/09/2010,Estate management,Command Joint Operations,SODEXO LTD,5000041762,1726571.30
Ministry of Defence,Ministry of Defence,13/09/2010,Estate management,Defence Equipment & Support,SODEXO LTD,690782,7715.62
Ministry of Defence,Ministry of Defence,13/09/2010,Estate management,Navy Command,SODEXO LTD,690782,9215.37
Ministry of Defence,Ministry of Defence,13/09/2010,Food and clothing,Land Forces,SODEXO LTD,690782,383.00
Ministry of Defence,Ministry of Defence,14/09/2010,Estate management,Command Joint Operations,SODEXO LTD,5000041841,58185.88
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Command Joint Operations,SODEXO LTD,5000041916,114220.23
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Air Command,SODEXO LTD,691956,1716.75
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Air Command,SODEXO LTD,5000041916,1851.23
Ministry of Defence,Ministry of Defence,15/09/2010,Estate management,Land Forces,SODEXO LTD,5000041916,12893.31
Ministry of Defence,Ministry of Defence,15/09/2010,Food and clothing,Navy Command,SODEXO LTD,691956,78.64
Ministry of Defence,Ministry of Defence,15/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,691956,1295.38
Ministry of Defence,Ministry of Defence,16/09/2010,Payments on behalf of Defence Support Group,Central TLB,SODEXO LTD,692593,11420.02
Ministry of Defence,Ministry of Defence,16/09/2010,Estate management,Defence Estates,SODEXO LTD,692593,6791.76
Ministry of Defence,Ministry of Defence,16/09/2010,Estate management,Central TLB,SODEXO LTD,692593,16540.76
Ministry of Defence,Ministry of Defence,16/09/2010,Estate management,Air Command,SODEXO LTD,692593,621.37
Ministry of Defence,Ministry of Defence,16/09/2010,Estate management,Land Forces,SODEXO LTD,692593,355654.54
Ministry of Defence,Ministry of Defence,16/09/2010,Food and clothing,Central TLB,SODEXO LTD,692593,503.23
Ministry of Defence,Ministry of Defence,16/09/2010,Food and clothing,Land Forces,SODEXO LTD,692593,5090.83
Ministry of Defence,Ministry of Defence,17/09/2010,Estate management,Air Command,SODEXO LTD,693383,20841.86
Ministry of Defence,Ministry of Defence,17/09/2010,Estate management,Land Forces,SODEXO LTD,693383,282733.78
Ministry of Defence,Ministry of Defence,17/09/2010,Food and clothing,Defence Estates,SODEXO LTD,693383,137.77
Ministry of Defence,Ministry of Defence,17/09/2010,Food and clothing,Air Command,SODEXO LTD,693383,547.01
Ministry of Defence,Ministry of Defence,17/09/2010,Food and clothing,Land Forces,SODEXO LTD,693383,12391.34
Ministry of Defence,Ministry of Defence,17/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,693383,1286.94
Ministry of Defence,Ministry of Defence,20/09/2010,Estate management,Navy Command,SODEXO LTD,694014,123042.35
Ministry of Defence,Ministry of Defence,20/09/2010,Food and clothing,Land Forces,SODEXO LTD,694014,1120.00
Ministry of Defence,Ministry of Defence,20/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,694014,115.56
Ministry of Defence,Ministry of Defence,22/09/2010,Estate management,Navy Command,SODEXO LTD,695283,3302.36
Ministry of Defence,Ministry of Defence,22/09/2010,Food and clothing,Navy Command,SODEXO LTD,695283,13511.70
Ministry of Defence,Ministry of Defence,22/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,695283,109.59
Ministry of Defence,Ministry of Defence,24/09/2010,Estate management,Navy Command,SODEXO LTD,696571,3167.84
Ministry of Defence,Ministry of Defence,24/09/2010,Food and clothing,Navy Command,SODEXO LTD,696571,17634.73
Ministry of Defence,Ministry of Defence,24/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,696571,69.00
Ministry of Defence,Ministry of Defence,27/09/2010,Estate management,Navy Command,SODEXO LTD,697148,6925.84
Ministry of Defence,Ministry of Defence,29/09/2010,Estate management,Defence Estates,SODEXO LTD,698430,16869.99
Ministry of Defence,Ministry of Defence,29/09/2010,Estate management,Central TLB,SODEXO LTD,698430,3179.70
Ministry of Defence,Ministry of Defence,29/09/2010,Estate management,Land Forces,SODEXO LTD,698430,7181.27
Ministry of Defence,Ministry of Defence,29/09/2010,Estate management,Navy Command,SODEXO LTD,698430,7580.82
Ministry of Defence,Ministry of Defence,29/09/2010,Food and clothing,Defence Estates,SODEXO LTD,698430,147.35
Ministry of Defence,Ministry of Defence,29/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,698430,257.60
Ministry of Defence,Ministry of Defence,30/09/2010,Externally delivered education and training.,Land Forces,SODEXO LTD,699042,352.79
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,699042,37.60
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,699042,-328.26
Ministry of Defence,United Kingdom Hydrographic Office,16/09/2010,Computer maint&hire,Information Management & Technology,Softcat,5100080349,1146.28
Ministry of Defence,United Kingdom Hydrographic Office,16/09/2010,Assets under const.,Information Management & Technology,Softcat,5100080349,24201.03
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Repairs & Maintenance,Infrastructure,SOFTWARE BOX LIMITED,V - 9000125746 - 00087077,71294.42
Ministry of Defence,United Kingdom Hydrographic Office,13/09/2010,Computer maint&hire,Information Management & Technology,Software Box Ltd,5100080248,22257.65
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,692602,50064.20
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SOUTH GLOUCESTERSHIRE COUNCIL,692603,41655.07
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,692607,89752.42
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,SOUTH SOMERSET DISTRICT COUNCIL,692608,56420.78
Ministry of Defence,Ministry of Defence,21/09/2010,Medical treatment & stores and welfare services.,Central TLB,SOUTH TEES HOSPITALS NHS TRUST,694622,274915.00
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Land Forces,SOUTHERN ELECTRIC GAS LTD,694024,31831.44
Ministry of Defence,Ministry of Defence,30/09/2010,Fuel for military use,Navy Command,SPA INTERNATIONAL OIL SERVICES LIMITED,699055,2843.81
Ministry of Defence,Ministry of Defence,28/09/2010,Rent and rates,Land Forces,Sportsman Arms Hotel,Line 0376,85816.44
Ministry of Defence,Ministry of Defence,09/09/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA FAMILY HEALTH SERVICES,689447,110431.30
Ministry of Defence,Ministry of Defence,09/09/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA FAMILY HEALTH SERVICES,5000041659,41896.67
Ministry of Defence,Ministry of Defence,01/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,685924,33224.96
Ministry of Defence,Ministry of Defence,03/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,687119,7392.80
Ministry of Defence,Ministry of Defence,03/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,687119,20463.04
Ministry of Defence,Ministry of Defence,03/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,687119,393715.87
Ministry of Defence,Ministry of Defence,03/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,687119,38814.80
Ministry of Defence,Ministry of Defence,07/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,688207,36704.15
Ministry of Defence,Ministry of Defence,08/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,688801,52112.27
Ministry of Defence,Ministry of Defence,08/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,688801,175.53
Ministry of Defence,Ministry of Defence,08/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,688801,611728.71
Ministry of Defence,Ministry of Defence,09/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,689448,79942.12
Ministry of Defence,Ministry of Defence,13/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,690799,7317.26
Ministry of Defence,Ministry of Defence,13/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,690799,48319.36
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,694030,335035.03
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,694030,135445.59
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,694030,125423.43
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,694030,25094.19
Ministry of Defence,Ministry of Defence,21/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,694629,74736.48
Ministry of Defence,Ministry of Defence,21/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,694629,365742.76
Ministry of Defence,Ministry of Defence,21/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,694629,11289.20
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,695301,7296.37
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,695301,521320.94
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,695301,36886.77
Ministry of Defence,Ministry of Defence,23/09/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,695918,52684.48
Ministry of Defence,Ministry of Defence,23/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,695918,13006.97
Ministry of Defence,Ministry of Defence,23/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,695918,115613.93
Ministry of Defence,Ministry of Defence,24/09/2010,Payments on behalf of Defence Support Group,Central TLB,SSE ENERGY SUPPLY LIMITED,696587,51273.50
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Command Joint Operations,SSE ENERGY SUPPLY LIMITED,696586,162479.74
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,696587,251.00
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,696587,37820.86
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Central TLB,SSE ENERGY SUPPLY LIMITED,696587,56670.14
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,696587,1196223.37
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,696587,61459.87
Ministry of Defence,Ministry of Defence,27/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,697166,67539.14
Ministry of Defence,Ministry of Defence,27/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,697166,33964.29
Ministry of Defence,Ministry of Defence,28/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,697758,42234.01
Ministry of Defence,Ministry of Defence,28/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,697758,197072.68
Ministry of Defence,Ministry of Defence,28/09/2010,Payment of utilities,Navy Command,SSE ENERGY SUPPLY LIMITED,697758,81668.27
Ministry of Defence,Ministry of Defence,29/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,698440,28530.98
Ministry of Defence,Ministry of Defence,29/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,698440,70367.22
Ministry of Defence,Ministry of Defence,29/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,698440,227660.55
Ministry of Defence,Ministry of Defence,30/09/2010,Payment of utilities,Defence Estates,SSE ENERGY SUPPLY LIMITED,699062,41594.18
Ministry of Defence,Ministry of Defence,30/09/2010,Payment of utilities,Defence Equipment & Support,SSE ENERGY SUPPLY LIMITED,699062,11299.34
Ministry of Defence,Ministry of Defence,30/09/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,699062,51157.09
Ministry of Defence,Ministry of Defence,30/09/2010,Payment of utilities,Land Forces,SSE ENERGY SUPPLY LIMITED,699062,189133.33
Ministry of Defence,Ministry of Defence,13/09/2010,Design services and minor equipment purchases,Land Forces,SSI SCHAEFER LTD,690800,61361.61
Ministry of Defence,Ministry of Defence,28/09/2010,Building maintenance and accommodation stores,Land Forces,SSI SCHAEFER LTD,697759,50442.66
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,ST EDMUNDSBURY BOROUGH COUNCIL,692621,47594.83
Ministry of Defence,Ministry of Defence,03/09/2010,Payment of utilities,Land Forces,STADT MUENSTER,5000041354,259270.55
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Land Forces,STADT MUENSTER,5000042261,126673.00
Ministry of Defence,Ministry of Defence,22/09/2010,Estate management,Land Forces,STADT MUENSTER,5000042261,267375.51
Ministry of Defence,Ministry of Defence,14/09/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000041844,36265.85
Ministry of Defence,Ministry of Defence,22/09/2010,Payment of utilities,Land Forces,STADTWERKE BIELEFELD GMBH,5000042262,174879.51
Ministry of Defence,Ministry of Defence,20/09/2010,Payment of utilities,Land Forces,STADTWERKE BOEHMETAL GMBH,5000042102,79431.81
Ministry of Defence,Ministry of Defence,15/09/2010,Payment of utilities,Land Forces,STADTWERKE GUETERSLOH GMBH,5000041920,156631.62
Ministry of Defence,Ministry of Defence,15/09/2010,Payment of utilities,Land Forces,STADTWERKE HAMELN,5000041921,64977.04
Ministry of Defence,Ministry of Defence,15/09/2010,Payment of utilities,Land Forces,STADTWERKE MUNSTER GMBH,5000041922,45348.66
Ministry of Defence,Ministry of Defence,24/09/2010,Payment of utilities,Land Forces,STADTWERKE MUNSTER GMBH,5000042454,263530.32
Ministry of Defence,Ministry of Defence,16/09/2010,Rent and rates,Defence Estates,STAFFORD BOROUGH COUNCIL,692623,26939.35
Ministry of Defence,Ministry of Defence,02/09/2010,Externally delivered education and training.,Air Command,STAFFORDSHIRE UNIVERSITY,686479,27744.00
Ministry of Defence,Ministry of Defence,06/09/2010,Externally delivered education and training.,Air Command,STAFFORDSHIRE UNIVERSITY,687683,35606.00
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,699066,890.03
Ministry of Defence,Ministry of Defence,30/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,STEPHEN ANDERSON  KEVIN WALKER AND PARTNERS,699066,5652.56
Ministry of Defence,Met Office,06/09/2010,06 Accommodation,Chief Financial Officer,Stratus Integrated  Ltd,297611,517548.11
Ministry of Defence,Met Office,20/09/2010,06 Accommodation,Chief Financial Officer,Stratus Integrated  Ltd,298083,31696.57
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,SUFFOLK COASTAL DISTRICT COUNCIL,694636,26082.09
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,SURREY HEATH BOROUGH COUNCIL,694639,75697.52
Ministry of Defence,Ministry of Defence,13/09/2010,Payment of utilities,Land Forces,SVO ENERGIE GMBH,5000041766,167869.70
Ministry of Defence,Ministry of Defence,23/09/2010,Payment of utilities,Land Forces,SVO ENERGIE GMBH,5000042347,55231.11
Ministry of Defence,Ministry of Defence,01/09/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,685940,562.50
Ministry of Defence,Ministry of Defence,02/09/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,686494,17410.50
Ministry of Defence,Ministry of Defence,20/09/2010,Externally delivered education and training.,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,694040,5530.00
Ministry of Defence,Ministry of Defence,20/09/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,694040,53879.61
Ministry of Defence,Ministry of Defence,21/09/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,694645,10999.50
Ministry of Defence,Ministry of Defence,22/09/2010,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,695310,16882.00
Ministry of Defence,Ministry of Defence,23/09/2010,IT and communication services,Defence Equipment & Support,SYSTEMS CONSULTANTS SERVICES  LIMITED,695925,6090.00
Ministry of Defence,Ministry of Defence,27/09/2010,Fees for professional services,Land Forces,SYSTEMS CONSULTANTS SERVICES  LIMITED,697177,9063.00
Ministry of Defence,Ministry of Defence,23/09/2010,Design services and minor equipment purchases,Air Command,T.G. POWER LTD,695929,301598.27
Ministry of Defence,Ministry of Defence,03/09/2010,Purchase of buildings and military equipment ,Air Command,TAMDOWN REGENERATION LIMITED,687135,91361.87
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000126032 - 00090323,82926.68
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000126032 - 00085744,221322.93
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000126394 - 00091012,-82926.68
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Repairs & Maintenance,Infrastructure,TARMAC LIMITED,V - 9000126394 - 00082553,170989.55
Ministry of Defence,Ministry of Defence,10/09/2010,Medical treatment & stores and welfare services.,Land Forces,TEAM24 LIMITED,690169,11316.25
Ministry of Defence,Ministry of Defence,22/09/2010,Medical treatment & stores and welfare services.,Land Forces,TEAM24 LIMITED,695315,-55.00
Ministry of Defence,Ministry of Defence,30/09/2010,Food and clothing,Defence Equipment & Support,TECHNOGYM U K LIMITED,699086,998.92
Ministry of Defence,Ministry of Defence,30/09/2010,Food and clothing,Air Command,TECHNOGYM U K LIMITED,699086,35257.48
Ministry of Defence,Ministry of Defence,30/09/2010,Food and clothing,Land Forces,TECHNOGYM U K LIMITED,699086,69969.45
Ministry of Defence,Ministry of Defence,30/09/2010,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,699086,201.66
Ministry of Defence,Defence Science and Technology Laboratory,17/09/2010,Professional Services,Programme Office,TECHNOLOGY FUTURES LIMITED,V - 9000126245 - 00090858,196000.00
Ministry of Defence,Defence Science and Technology Laboratory,24/09/2010,Capital Asset expenditure,Operations,TEKTRONIX UK LIMITED,V - 9000126344 - 00086905,33534.00
Ministry of Defence,Ministry of Defence,03/09/2010,Externally delivered education and training.,Air Command,TELEDYNE LIMITED,687143,23853.00
Ministry of Defence,Ministry of Defence,09/09/2010,"Transporation of personnel, freight and travel expenses",Land Forces,TERSTAPPEN GMBH & CO KG,5000041663,28305.32
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,TEST VALLEY BOROUGH COUNCIL,694652,80338.80
Ministry of Defence,Ministry of Defence,17/09/2010,Rent and rates,Defence Estates,TEWKESBURY BOROUGH COUNCIL,693419,36127.00
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Sub Contracted Research,Programme Office,THALES UK LIMITED,V - 9000125750 - 00089186,67801.00
Ministry of Defence,Defence Science and Technology Laboratory,10/09/2010,Sub Contracted Work,Operations,THALES UK LIMITED,V - 9000125910 - 00089681,315744.00
Ministry of Defence,Ministry of Defence,28/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,THALES UK LIMITED,697783,55435.56
Ministry of Defence,Defence Science and Technology Laboratory,03/09/2010,Energy & Utility,Infrastructure,THAMES WATER UTILITIES LIMITED,V - 9000125837 - 00089625,25478.44
Ministry of Defence,Defence Support Group,09/09/2010,Oth facilities costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,27.63
Ministry of Defence,Defence Support Group,09/09/2010,Food services,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,61.14
Ministry of Defence,Defence Support Group,09/09/2010,Oth facilities costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,90.05
Ministry of Defence,Defence Support Group,09/09/2010,Minor maintenance,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,193.76
Ministry of Defence,Defence Support Group,09/09/2010,Oth facilities costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,243.82
Ministry of Defence,Defence Support Group,09/09/2010,Telecoms op. costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,338.96
Ministry of Defence,Defence Support Group,09/09/2010,Oth facilities costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,429.75
Ministry of Defence,Defence Support Group,09/09/2010,Rates,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,792.08
Ministry of Defence,Defence Support Group,09/09/2010,Electricity,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,938.80
Ministry of Defence,Defence Support Group,09/09/2010,Food services,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,951.09
Ministry of Defence,Defence Support Group,09/09/2010,Telecoms op. costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,984.60
Ministry of Defence,Defence Support Group,09/09/2010,Telecoms op. costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,1579.43
Ministry of Defence,Defence Support Group,09/09/2010,Oth facilities costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,1635.34
Ministry of Defence,Defence Support Group,09/09/2010,Rates,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,2030.61
Ministry of Defence,Defence Support Group,09/09/2010,Gas,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,2266.16
Ministry of Defence,Defence Support Group,09/09/2010,Gas,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,3061.38
Ministry of Defence,Defence Support Group,09/09/2010,Minor maintenance,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,4112.45
Ministry of Defence,Defence Support Group,09/09/2010,Electricity,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,5602.27
Ministry of Defence,Defence Support Group,09/09/2010,Telecoms op. costs,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,8038.18
Ministry of Defence,Defence Support Group,09/09/2010,Gas,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,10406.60
Ministry of Defence,Defence Support Group,09/09/2010,Rates,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,12473.15
Ministry of Defence,Defence Support Group,09/09/2010,Electricity,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,15279.24
Ministry of Defence,Defence Support Group,09/09/2010,Rates,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,17917.38
Ministry of Defence,Defence Support Group,09/09/2010,Electricity,Business Stream 1,THE ACCOUNTING OFFIC,000000442220,35496.10
Ministry of Defence,Defence Support Group,09/09/2010,Payroll charges,Corporate,THE ACCOUNTING OFFIC,000000442777,57611.00
Ministry of Defence,Defence Support Group,09/09/2010,Payroll charges,Corporate,THE ACCOUNTING OFFIC,000000442780,34012.58
Ministry of Defence,Defence Support Group,16/09/2010,Rates,Business Stream 2,THE ACCOUNTING OFFIC,000000443051,38073.00
Ministry of Defence,Defence Support Group,23/09/2010,Rates,Corporate,THE ACCOUNTING OFFIC,000000444097,11448.00
Ministry of Defence,Defence Support Group,23/09/2010,Rates,Business Stream 2,THE ACCOUNTING OFFIC,000000444097,36075.00
Ministry of Defence,Defence Support Group,23/09/2010,Rates,Corporate,THE ACCOUNTING OFFIC,000000444097,16185.00
Ministry of Defence,Defence Support Group,28/09/2010,Rates,Business Stream 2,THE ACCOUNTING OFFIC,000000444936,32345.00
Ministry of Defence,Ministry of Defence,24/09/2010,Design services and minor equipment purchases,Land Forces,THE AUTOMOBILE ASSOCIATION LIMITED,152902,70657.00
Ministry of Defence,Ministry of Defence,23/09/2010,Design services and minor equipment purchases,Defence Equipment & Support,THE BOEING COMPANY,695935,198872.00
Ministry of Defence,Ministry of Defence,09/09/2010,Medical treatment & stores and welfare services.,Land Forces,THE BRITISH SCHOOL,689475,44995.00
Ministry of Defence,Ministry of Defence,09/09/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,689476,39104.72
Ministry of Defence,Ministry of Defence,21/09/2010,Externally delivered education and training.,Land Forces,THE BRITISH SCHOOL OF MOTORING LIMITED,694658,76090.81
Ministry of Defence,Ministry of Defence,15/09/2010,Purchase of buildings and military equipment ,Central TLB,THE COLT CAR COMPANY LIMITED,691999,139778.88
Ministry of Defence,Ministry of Defence,09/09/2010,Rent and rates,Defence Estates,THE HEREFORDSHIRE COUNCIL,689482,33401.11
Ministry of Defence,Ministry of Defence,15/09/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,THE HIGHLAND COUNCIL,692002,28150.49
Ministry of Defence,Ministry of Defence,01/09/2010,Fees for professional services,Central TLB,THE INTRAINING GROUP LTD,685956,92505.04
Ministry of Defence,Ministry of Defence,10/09/2010,Medical treatment & stores and welfare services.,Land Forces,THE LOCUM PRACTICE LIMITED,690181,25612.50
Ministry of Defence,Ministry of Defence,22/09/2010,Medical treatment & stores and welfare services.,Land Forces,THE LOCUM PRACTICE LIMITED,695329,3628.50
Ministry of Defence,Ministry of Defence,27/09/2010,Medical treatment & stores and welfare services.,Land Forces,THE LOCUM PRACTICE LIMITED,697193,15224.00
Ministry of Defence,Ministry of Defence,24/09/2010,Miscellaneous Administration Costs,Navy Command,THE MINDWORKS MARKETING COMPANY LIMITED,696616,48213.20
Ministry of Defence,Ministry of Defence,21/09/2010,Rent and rates,Defence Estates,THE MORAY COUNCIL,694662,134666.29
