UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC18670,09-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"2,040.00",18670
MODGPC18671,01-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,888.96,18671
MODGPC18672,12-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"4,848.00",18672
MODGPC18673,06-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"5,880.00",18673
MODGPC18674,06-Dec-11,Auto Rental                        ,Auto Rental                        ,545.3,18674
MODGPC18675,09-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"5,456.40",18675
MODGPC18676,13-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,526.8,18676
MODGPC18677,08-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,512.9,18677
MODGPC18678,09-Dec-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",500,18678
MODGPC18679,02-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,540,18679
MODGPC18680,07-Dec-11,Books and Periodicals              , BOOK STORES,"4,784.00",18680
MODGPC18681,01-Dec-11,General Retail and Wholesale       , TENT AND AWNING SHOPS,"2,080.99",18681
MODGPC18682,06-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,701.35,18682
MODGPC18683,02-Dec-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"4,140.60",18683
MODGPC18684,13-Dec-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"5,305.94",18684
MODGPC18685,07-Dec-11,Books and Periodicals              , BOOK STORES,763.6,18685
MODGPC18686,07-Dec-11,Books and Periodicals              , BOOK STORES,521.71,18686
MODGPC18687,07-Dec-11,Books and Periodicals              , BOOK STORES,"1,624.90",18687
MODGPC18688,09-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"2,050.00",18688
MODGPC18689,07-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,823.68,18689
MODGPC18690,12-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,689.04,18690
MODGPC18691,12-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,689.04,18691
MODGPC18692,06-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,608.94,18692
MODGPC18693,12-Dec-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,579,18693
MODGPC18694,12-Dec-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,579,18694
MODGPC18695,13-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,948,18695
MODGPC18696,13-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,710,18696
MODGPC18697,01-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,382.40",18697
MODGPC18698,05-Dec-11,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"1,156.61",18698
MODGPC18699,07-Dec-11,Professional Services              , VETERINARY SERVICES,515.59,18699
MODGPC18700,07-Dec-11,Professional Services              , VETERINARY SERVICES,646.36,18700
MODGPC18701,07-Dec-11,Professional Services              , VETERINARY SERVICES,551.18,18701
MODGPC18702,07-Dec-11,Professional Services              , VETERINARY SERVICES,627.27,18702
MODGPC18703,08-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"3,483.64",18703
MODGPC18704,08-Dec-11,Professional Services              , VETERINARY SERVICES,801.1,18704
MODGPC18705,12-Dec-11,General Retail and Wholesale       , HARDWARE STORES,"1,551.43",18705
MODGPC18706,08-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,850,18706
MODGPC18707,09-Dec-11,"Office Stationery, Equipment and Su", QUICK COPY/REPRO SERVICES,"1,355.76",18707
MODGPC18708,01-Dec-11,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,983.6,18708
MODGPC18709,13-Dec-11,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,643.2,18709
MODGPC18710,07-Dec-11,Automotive Fuel                    , SERVICE STATIONS,653.64,18710
MODGPC18711,07-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,614.14,18711
MODGPC18712,09-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,796.8,18712
MODGPC18713,07-Dec-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,516.06,18713
MODGPC18714,06-Dec-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"2,400.00",18714
MODGPC18715,13-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,848,18715
MODGPC18716,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTO PAINT SHOPS,656.41,18716
MODGPC18717,02-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,500,18717
MODGPC18718,06-Dec-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"1,584.62",18718
MODGPC18719,07-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,637.5,18719
MODGPC18720,02-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,628.92,18720
MODGPC18721,02-Dec-11,Miscellaneous Industrial/Commercial, TOOL HIRE,630,18721
MODGPC18722,01-Dec-11,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",686.2,18722
MODGPC18723,06-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,498.00",18723
MODGPC18724,06-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"3,331.61",18724
MODGPC18725,07-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"1,600.00",18725
MODGPC18726,07-Dec-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,992.95,18726
MODGPC18727,09-Dec-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"1,657.25",18727
MODGPC18728,07-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,688.86,18728
MODGPC18729,08-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"2,933.64",18729
MODGPC18730,01-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,956.16,18730
MODGPC18731,12-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,545.88,18731
MODGPC18732,01-Dec-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"2,359.96",18732
MODGPC18733,02-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,580.49,18733
MODGPC18734,02-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,688.22",18734
MODGPC18735,02-Dec-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,798.24,18735
MODGPC18736,12-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"3,582.43",18736
MODGPC18737,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,976.5,18737
MODGPC18738,02-Dec-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"1,158.17",18738
MODGPC18739,08-Dec-11,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,542.03,18739
MODGPC18740,13-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"1,452.00",18740
MODGPC18741,06-Dec-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"2,500.00",18741
MODGPC18742,06-Dec-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"2,500.00",18742
MODGPC18743,07-Dec-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,552.48,18743
MODGPC18744,05-Dec-11,Leisure Activities                 , RECREATION SERVICES,"1,138.20",18744
MODGPC18745,02-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,815.61,18745
MODGPC18746,01-Dec-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,820.22,18746
MODGPC18747,08-Dec-11,Auto Rental                        ,Auto Rental                        ,"1,156.08",18747
MODGPC18748,13-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"2,000.00",18748
MODGPC18749,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,910.62,18749
MODGPC18750,01-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"1,077.98",18750
MODGPC18751,12-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,513.6,18751
MODGPC18752,06-Dec-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,589.14,18752
MODGPC18753,09-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,692.18,18753
MODGPC18754,12-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,735.6,18754
MODGPC18755,12-Dec-11,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,862.8,18755
MODGPC18756,05-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,865.91,18756
MODGPC18757,13-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,800,18757
MODGPC18758,08-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,719,18758
MODGPC18759,08-Dec-11,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,632.34,18759
MODGPC18760,05-Dec-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,877.88,18760
MODGPC18761,01-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,742.78,18761
MODGPC18762,08-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,998.68,18762
MODGPC18763,08-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,940,18763
MODGPC18764,08-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,975,18764
MODGPC18765,09-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"1,163.00",18765
MODGPC18766,12-Dec-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,891,18766
MODGPC18767,05-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"5,016.00",18767
MODGPC18768,05-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,843.20",18768
MODGPC18769,05-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,"4,843.20",18769
MODGPC18770,12-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"1,630.00",18770
MODGPC18771,12-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",500.28,18771
MODGPC18772,12-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",744.82,18772
MODGPC18773,13-Dec-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS",514.61,18773
MODGPC18774,12-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"19,658.26",18774
MODGPC18775,07-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"1,230.78",18775
MODGPC18776,05-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,696,18776
MODGPC18777,02-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,957.84,18777
MODGPC18778,02-Dec-11,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"2,419.31",18778
MODGPC18779,07-Dec-11,Training and Educational           , SCHOOLS - DEFAULT,690,18779
MODGPC18780,06-Dec-11,Professional Services              , MISC PERSONAL SERV - DEF,"4,744.77",18780
MODGPC18781,01-Dec-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"1,152.00",18781
MODGPC18782,01-Dec-11,Building Services                  ," HEATING, PLUMBING, AIR COND",674.64,18782
MODGPC18783,05-Dec-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"1,080.32",18783
MODGPC18784,05-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,860.86,18784
MODGPC18785,08-Dec-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,915.08,18785
MODGPC18786,13-Dec-11,Building Services                  ," HEATING, PLUMBING, AIR COND",687.65,18786
MODGPC18787,05-Dec-11,Miscellaneous Industrial/Commercial, TOOL HIRE,624,18787
MODGPC18788,06-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"4,000.00",18788
MODGPC18789,07-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,733.49,18789
MODGPC18790,05-Dec-11,Books and Periodicals              , BOOK STORES,611.52,18790
MODGPC18791,08-Dec-11,Books and Periodicals              , BOOK STORES,634.96,18791
MODGPC18792,02-Dec-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"1,095.43",18792
MODGPC18793,02-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,909.74,18793
MODGPC18794,13-Dec-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,684,18794
MODGPC18795,05-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,573.8,18795
MODGPC18796,01-Dec-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"1,125.45",18796
MODGPC18797,02-Dec-11,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"1,981.09",18797
MODGPC18798,05-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"10,090.09",18798
MODGPC18799,09-Dec-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,931.98,18799
MODGPC18800,07-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"2,160.00",18800
MODGPC18801,07-Dec-11,Leisure Activities                 , BOAT DEALERS,"1,946.40",18801
MODGPC18802,07-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,905.46,18802
MODGPC18803,05-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,790.8,18803
MODGPC18804,09-Dec-11,Professional Services              , PROFESSIONAL SERVICES - DEF,546.02,18804
MODGPC18805,12-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,956.1,18805
MODGPC18806,05-Dec-11,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,999.88,18806
MODGPC18807,02-Dec-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,608.85,18807
MODGPC18808,06-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"3,242.40",18808
MODGPC18809,12-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"2,981.99",18809
MODGPC18810,12-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18810
MODGPC18811,12-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18811
MODGPC18812,13-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18812
MODGPC18813,13-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18813
MODGPC18814,13-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18814
MODGPC18815,13-Dec-11,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,588,18815
MODGPC18816,08-Dec-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"1,654.80",18816
MODGPC18817,06-Dec-11,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,670.68,18817
MODGPC18818,08-Dec-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",783.96,18818
MODGPC18819,08-Dec-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","2,473.37",18819
MODGPC18820,08-Dec-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"1,200.00",18820
MODGPC18821,07-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"4,890.56",18821
MODGPC18822,07-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"2,032.34",18822
MODGPC18823,07-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"4,051.22",18823
MODGPC18824,12-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"1,512.00",18824
MODGPC18825,06-Dec-11,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"4,797.86",18825
MODGPC18826,01-Dec-11,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"2,370.98",18826
MODGPC18827,02-Dec-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,992.82,18827
MODGPC18828,07-Dec-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"1,600.00",18828
MODGPC18829,12-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,799.59,18829
MODGPC18830,07-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,440.00",18830
MODGPC18831,07-Dec-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"1,600.00",18831
MODGPC18832,12-Dec-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,736.03,18832
MODGPC18833,01-Dec-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,926.64,18833
MODGPC18834,08-Dec-11,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,624.58,18834
MODGPC18835,09-Dec-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"1,533.60",18835
MODGPC18836,07-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,519.96,18836
MODGPC18837,12-Dec-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,705.79,18837
MODGPC18838,05-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,507.12,18838
MODGPC18839,07-Dec-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,771.07,18839
MODGPC18840,13-Dec-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"4,200.00",18840
MODGPC18841,06-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,600.53,18841
MODGPC18842,09-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,193.46",18842
MODGPC18843,09-Dec-11,General Retail and Wholesale       , SPORTING GOODS STORES,"1,432.16",18843
MODGPC18844,13-Dec-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"2,804.40",18844
MODGPC18845,13-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,519.6,18845
MODGPC18846,06-Dec-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,973.45,18846
MODGPC18847,07-Dec-11,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"1,314.54",18847
MODGPC18848,08-Dec-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"2,242.50",18848
MODGPC18849,09-Dec-11,General Retail and Wholesale       , ELECTRONICS STORES,843.99,18849
MODGPC18850,13-Dec-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,659.4,18850
MODGPC18851,12-Dec-11,"Office Stationery, Equipment and Su", STATIONERY STORES,571.2,18851
MODGPC18852,13-Dec-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"3,525.12",18852
MODGPC18853,01-Dec-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,585.25,18853
MODGPC18854,07-Dec-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"3,032.34",18854
MODGPC18855,08-Dec-11,Print and Advertising              , MISC PUBLISHING & PRINTING,996.7,18855
MODGPC18856,01-Dec-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"2,038.00",18856
MODGPC18857,13-Dec-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"1,580.00",18857
MODGPC18858,06-Dec-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,547.2,18858
MODGPC18859,07-Dec-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,926.52,18859
MODGPC18860,05-Dec-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,826.5,18860
MODGPC18861,12-Dec-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"2,684.72",18861
