Post Date,Publishable label,Amount,Publishable label is provided by Bank and is industry standard.  May not however give true indication of purchase - additional comment provided as necessary
20/06/2011,Travel - Air/Rail/Road,£920.85,
20/06/2011,Travel - Air/Rail/Road,£920.85,
20/06/2011,Travel - Air/Rail/Road,£920.85,
20/06/2011,Travel - Air/Rail/Road,£920.85,
20/06/2011,Travel - Air/Rail/Road,£532.55,
20/06/2011,Travel - Air/Rail/Road,£665.63,
20/06/2011,Travel - Air/Rail/Road,£790.83,
20/06/2011,Travel - Air/Rail/Road,£899.20,
20/06/2011,Travel - Air/Rail/Road,£898.33,
20/06/2011,Travel - Air/Rail/Road,"£1,016.80",
20/06/2011,Travel - Air/Rail/Road,"£2,387.30",
20/06/2011,Travel - Air/Rail/Road,"£1,858.70",
20/06/2011,Travel - Air/Rail/Road,"£2,597.63",
20/06/2011,Travel - Air/Rail/Road,"£2,951.83",
20/06/2011,Travel - Air/Rail/Road,"£4,550.73",
20/06/2011,Travel - Air/Rail/Road,"£4,550.73",
20/06/2011,Travel - Air/Rail/Road,"£4,493.13",
20/06/2011,Travel - Air/Rail/Road,"£4,493.13",
20/06/2011,Travel - Air/Rail/Road,"£4,493.13",
20/06/2011,Travel - Air/Rail/Road,"£1,993.13",
20/06/2011,Travel - Air/Rail/Road,"£4,813.13",
20/06/2011,Travel - Air/Rail/Road,£964.13,
20/06/2011,Travel - Air/Rail/Road,"£1,207.80",
20/06/2011,Travel - Air/Rail/Road,"£1,998.43",
20/06/2011,Travel - Air/Rail/Road,"£3,659.13",
20/06/2011,Travel - Air/Rail/Road,"£2,078.28",
20/06/2011,Travel - Air/Rail/Road,"£1,185.84",
20/06/2011,Travel - Air/Rail/Road,"£1,551.33",
20/06/2011,Travel - Air/Rail/Road,£735.68,
20/06/2011,Travel - Air/Rail/Road,-£760.10,
20/06/2011,Travel - Air/Rail/Road,£664.74,
21/06/2011,Automobile Rental Agency,£542.87,
21/06/2011,Business Services - Default,£632.70,
21/06/2011,Computer Program/Sys Design,£790.34,
21/06/2011,Travel - Air/Rail/Road,-£625.97,
21/06/2011,Travel - Air/Rail/Road,"£1,016.93",
21/06/2011,Travel - Air/Rail/Road,"£1,199.15",
21/06/2011,Travel - Air/Rail/Road,"£4,784.60",
21/06/2011,Travel - Air/Rail/Road,"£2,835.30",
21/06/2011,Travel - Air/Rail/Road,£606.62,
21/06/2011,Travel - Air/Rail/Road,-£856.70,
21/06/2011,Travel - Air/Rail/Road,£856.70,
21/06/2011,Travel - Air/Rail/Road,£984.73,
21/06/2011,Travel - Air/Rail/Road,"£1,390.83",
21/06/2011,Travel - Air/Rail/Road,"£2,714.73",
21/06/2011,Travel - Air/Rail/Road,"£2,737.33",
21/06/2011,Travel - Air/Rail/Road,£634.73,
21/06/2011,Travel - Air/Rail/Road,"-£1,341.20",
21/06/2011,Travel - Air/Rail/Road,"£4,813.13",
21/06/2011,Travel - Air/Rail/Road,£976.08,
21/06/2011,Travel - Air/Rail/Road,£976.08,
21/06/2011,Travel - Air/Rail/Road,"£3,175.83",
21/06/2011,Travel - Air/Rail/Road,£573.20,
21/06/2011,Travel - Air/Rail/Road,"£3,026.13",
21/06/2011,Travel - Air/Rail/Road,"£3,026.13",
21/06/2011,Travel - Air/Rail/Road,£710.50,
21/06/2011,Travel - Air/Rail/Road,"£4,218.22",
21/06/2011,Travel - Air/Rail/Road,"£4,183.22",
21/06/2011,Travel - Air/Rail/Road,"£3,549.72",
21/06/2011,Travel - Air/Rail/Road,£502.60,
21/06/2011,Travel - Air/Rail/Road,"£2,030.20",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,"£4,783.93",
21/06/2011,Travel - Air/Rail/Road,£713.02,
21/06/2011,Travel - Air/Rail/Road,"£1,614.30",
21/06/2011,Travel - Air/Rail/Road,"£1,614.30",
21/06/2011,Travel - Air/Rail/Road,£733.76,
21/06/2011,Travel - Air/Rail/Road,"£1,793.47",
21/06/2011,Travel - Air/Rail/Road,"£2,735.65",
21/06/2011,Travel - Air/Rail/Road,"£2,735.65",
21/06/2011,Travel - Air/Rail/Road,"£2,735.65",
21/06/2011,Travel - Air/Rail/Road,"£2,735.65",
21/06/2011,Travel - Air/Rail/Road,"£2,735.65",
21/06/2011,Travel - Air/Rail/Road,"£2,396.62",
22/06/2011,Automobile Rental Agency,"£3,264.36",
22/06/2011,Colleges/Univ/Jc/Profession,£515.00,
22/06/2011,Combination Catalog & Retail,"£2,112.94",
22/06/2011,Professional Services - Def,£929.51,
22/06/2011,Travel - Air/Rail/Road,£620.00,
22/06/2011,Travel - Air/Rail/Road,"£4,657.38",
22/06/2011,Travel - Air/Rail/Road,£821.53,
22/06/2011,Travel - Air/Rail/Road,£836.10,
22/06/2011,Travel - Air/Rail/Road,"£1,331.91",
22/06/2011,Travel - Air/Rail/Road,"£5,230.83",
22/06/2011,Travel - Air/Rail/Road,"£4,783.93",
22/06/2011,Travel - Air/Rail/Road,"-£5,685.63",
22/06/2011,Travel - Air/Rail/Road,"£1,065.60",
22/06/2011,Travel - Air/Rail/Road,£566.10,
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,"£1,085.80",
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,"£1,085.80",
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,"£1,085.80",
22/06/2011,Travel - Air/Rail/Road,"£1,249.80",
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,"£1,249.80",
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,£611.00,
22/06/2011,Travel - Air/Rail/Road,£648.40,
22/06/2011,Travel - Air/Rail/Road,£611.00,
22/06/2011,Travel - Air/Rail/Road,"-£4,789.48",
22/06/2011,Travel - Air/Rail/Road,"-£4,789.48",
22/06/2011,Travel - Air/Rail/Road,£615.50,
22/06/2011,Travel - Air/Rail/Road,"£1,611.13",
22/06/2011,Travel - Air/Rail/Road,"£1,326.33",
22/06/2011,Travel - Air/Rail/Road,"£1,326.33",
22/06/2011,Travel - Air/Rail/Road,"£1,551.33",
22/06/2011,Travel - Air/Rail/Road,"£2,964.14",
22/06/2011,Travel - Air/Rail/Road,"-£2,964.14",
22/06/2011,Travel - Air/Rail/Road,"-£2,964.14",
22/06/2011,Travel - Air/Rail/Road,"£3,132.60",
22/06/2011,Travel - Air/Rail/Road,"£2,964.14",
22/06/2011,Travel - Air/Rail/Road,"£3,132.60",
22/06/2011,Travel - Air/Rail/Road,"-£3,536.57",
23/06/2011,Automobile Rental Agency,"£2,387.70",
23/06/2011,Business Services - Default,"£6,586.80",
23/06/2011,Computer Program/Sys Design,£611.85,
23/06/2011,Computer Program/Sys Design,£898.89,
23/06/2011,Fast Food Restaurants,£505.02,
23/06/2011,Mgmt/Consult/Public Rel Ser,£540.00,
23/06/2011,Stationery Stores,£608.59,
23/06/2011,Travel - Air/Rail/Road,£514.23,
23/06/2011,Travel - Air/Rail/Road,"£2,246.10",
23/06/2011,Travel - Air/Rail/Road,£749.30,
23/06/2011,Travel - Air/Rail/Road,"£1,045.03",
23/06/2011,Travel - Air/Rail/Road,"£1,691.68",
23/06/2011,Travel - Air/Rail/Road,"£8,349.63",
23/06/2011,Travel - Air/Rail/Road,£648.40,
23/06/2011,Travel - Air/Rail/Road,"£1,249.80",
23/06/2011,Travel - Air/Rail/Road,"£1,489.13",
23/06/2011,Travel - Air/Rail/Road,"£3,158.23",
23/06/2011,Travel - Air/Rail/Road,"£1,164.13",
23/06/2011,Travel - Air/Rail/Road,"£1,992.83",
23/06/2011,Travel - Air/Rail/Road,"£3,686.83",
23/06/2011,Travel - Air/Rail/Road,"£3,982.43",
24/06/2011,Hotels/Motels/Resorts,"£2,738.00",
24/06/2011,Hotels/Motels/Resorts,"£5,148.00",
24/06/2011,Travel - Air/Rail/Road,£596.91,
24/06/2011,Travel - Air/Rail/Road,£658.80,
24/06/2011,Travel - Air/Rail/Road,£768.91,
24/06/2011,Travel - Air/Rail/Road,"£1,241.52",
24/06/2011,Travel - Air/Rail/Road,£598.63,
24/06/2011,Travel - Air/Rail/Road,£781.63,
24/06/2011,Travel - Air/Rail/Road,£804.53,
24/06/2011,Travel - Air/Rail/Road,£821.53,
24/06/2011,Travel - Air/Rail/Road,£871.53,
24/06/2011,Travel - Air/Rail/Road,"£1,259.95",
24/06/2011,Travel - Air/Rail/Road,£650.00,
24/06/2011,Travel - Air/Rail/Road,£650.00,
24/06/2011,Travel - Air/Rail/Road,"£2,438.58",
24/06/2011,Travel - Air/Rail/Road,£530.60,
24/06/2011,Travel - Air/Rail/Road,£720.93,
24/06/2011,Travel - Air/Rail/Road,£685.23,
24/06/2011,Travel - Air/Rail/Road,£823.53,
24/06/2011,Travel - Air/Rail/Road,£823.53,
24/06/2011,Travel - Air/Rail/Road,"£4,802.13",
24/06/2011,Travel - Air/Rail/Road,"£3,590.23",
24/06/2011,Travel - Air/Rail/Road,"£1,130.22",
24/06/2011,Travel - Air/Rail/Road,-£555.50,
24/06/2011,Travel - Air/Rail/Road,£900.62,
24/06/2011,Travel - Air/Rail/Road,"£3,245.23",
24/06/2011,Travel - Air/Rail/Road,"£2,834.93",
24/06/2011,Travel - Air/Rail/Road,"£1,249.80",
24/06/2011,Travel - Air/Rail/Road,"£2,242.83",
24/06/2011,Travel - Air/Rail/Road,"£2,242.83",
24/06/2011,Travel - Air/Rail/Road,"£1,249.80",
24/06/2011,Travel - Air/Rail/Road,-£611.00,
24/06/2011,Travel - Air/Rail/Road,-£611.00,
24/06/2011,Travel - Air/Rail/Road,"-£1,048.80",
24/06/2011,Travel - Air/Rail/Road,"£2,964.14",
24/06/2011,Travel - Air/Rail/Road,"£2,964.14",
24/06/2011,Travel - Air/Rail/Road,"£2,964.14",
24/06/2011,Travel - Air/Rail/Road,"£1,730.89",
24/06/2011,Travel - Air/Rail/Road,£527.21,
24/06/2011,Travel - Air/Rail/Road,£527.21,
25/06/2011,Travel - Air/Rail/Road,£588.22,
25/06/2011,Travel - Air/Rail/Road,£509.00,
25/06/2011,Travel - Air/Rail/Road,"£1,727.53",
26/06/2011,Travel - Air/Rail/Road,£695.89,
26/06/2011,Travel - Air/Rail/Road,£695.89,
26/06/2011,Travel - Air/Rail/Road,"£2,570.58",
26/06/2011,Travel - Air/Rail/Road,"£3,292.11",
26/06/2011,Travel - Air/Rail/Road,"£2,143.54",
26/06/2011,Travel - Air/Rail/Road,"£1,032.91",
26/06/2011,Travel - Air/Rail/Road,£807.10,
27/06/2011,Civic/Social/Fraternal Assc,"£1,280.00",
27/06/2011,Computer Program/Sys Design,£755.86,
27/06/2011,Computer Program/Sys Design,£986.27,
27/06/2011,Hotels/Motels/Resorts,"£5,625.00",
27/06/2011,Hotels/Motels/Resorts,£723.57,
27/06/2011,Hotels/Motels/Resorts,£660.15,
27/06/2011,Stationery/Office Supplies,£838.66,
27/06/2011,Travel - Air/Rail/Road,£559.82,
27/06/2011,Travel - Air/Rail/Road,-£721.11,
27/06/2011,Travel - Air/Rail/Road,£984.73,
27/06/2011,Travel - Air/Rail/Road,"£1,093.70",
27/06/2011,Travel - Air/Rail/Road,"£1,102.50",
27/06/2011,Travel - Air/Rail/Road,"£1,102.50",
27/06/2011,Travel - Air/Rail/Road,"-£2,239.87",
27/06/2011,Travel - Air/Rail/Road,"£4,339.43",
27/06/2011,Travel - Air/Rail/Road,"£3,823.63",
27/06/2011,Travel - Air/Rail/Road,"£2,582.03",
27/06/2011,Travel - Air/Rail/Road,£527.50,
27/06/2011,Travel - Air/Rail/Road,£527.50,
27/06/2011,Travel - Air/Rail/Road,"£1,338.90",
27/06/2011,Travel - Air/Rail/Road,"£1,338.90",
27/06/2011,Travel - Air/Rail/Road,"£1,338.90",
27/06/2011,Travel - Air/Rail/Road,"£1,338.90",
27/06/2011,Travel - Air/Rail/Road,£777.94,
27/06/2011,Travel - Air/Rail/Road,"£2,495.00",
27/06/2011,Travel - Air/Rail/Road,£805.63,
27/06/2011,Travel - Air/Rail/Road,"£1,075.63",
27/06/2011,Travel - Air/Rail/Road,£619.80,
27/06/2011,Travel - Air/Rail/Road,£667.90,
27/06/2011,Travel - Air/Rail/Road,£574.90,
27/06/2011,Travel - Air/Rail/Road,"£2,037.80",
27/06/2011,Travel - Air/Rail/Road,£731.68,
27/06/2011,Travel - Air/Rail/Road,£618.40,
27/06/2011,Travel - Air/Rail/Road,"£1,250.71",
27/06/2011,Travel - Air/Rail/Road,"-£1,253.50",
27/06/2011,Travel - Air/Rail/Road,"£1,364.13",
27/06/2011,Travel - Air/Rail/Road,£720.93,
27/06/2011,Travel - Air/Rail/Road,£676.33,
27/06/2011,Travel - Air/Rail/Road,£703.33,
27/06/2011,Travel - Air/Rail/Road,"£2,559.93",
27/06/2011,Travel - Air/Rail/Road,"£2,559.93",
27/06/2011,Travel - Air/Rail/Road,"£1,364.13",
27/06/2011,Travel - Air/Rail/Road,"£1,364.13",
27/06/2011,Travel - Air/Rail/Road,"£1,364.13",
27/06/2011,Travel - Air/Rail/Road,"£2,323.03",
27/06/2011,Travel - Air/Rail/Road,"£2,172.01",
27/06/2011,Travel - Air/Rail/Road,"£2,354.40",
27/06/2011,Travel - Air/Rail/Road,"£1,634.79",
27/06/2011,Travel - Air/Rail/Road,"£2,834.18",
27/06/2011,Travel - Air/Rail/Road,"£1,258.64",
27/06/2011,Travel - Air/Rail/Road,"£4,384.88",
27/06/2011,Travel - Air/Rail/Road,"-£2,834.18",
27/06/2011,Travel - Air/Rail/Road,"£2,098.31",
28/06/2011,Business Services - Default,£513.60,
28/06/2011,Computer Program/Sys Design,£958.75,
28/06/2011,Hotels/Motels/Resorts,£730.00,
28/06/2011,Hotels/Motels/Resorts,£500.00,
28/06/2011,Hotels/Motels/Resorts,£500.00,
28/06/2011,Hotels/Motels/Resorts,£500.00,
28/06/2011,Hotels/Motels/Resorts,£500.00,
28/06/2011,Hotels/Motels/Resorts,£500.00,
28/06/2011,Travel - Air/Rail/Road,"£1,060.03",
28/06/2011,Travel - Air/Rail/Road,£579.60,
28/06/2011,Travel - Air/Rail/Road,"£2,317.20",
28/06/2011,Travel - Air/Rail/Road,"-£2,296.10",
28/06/2011,Travel - Air/Rail/Road,£656.12,
28/06/2011,Travel - Air/Rail/Road,"£2,811.10",
28/06/2011,Travel - Air/Rail/Road,"£1,167.93",
28/06/2011,Travel - Air/Rail/Road,"£1,790.23",
28/06/2011,Travel - Air/Rail/Road,"£1,994.93",
28/06/2011,Travel - Air/Rail/Road,"£2,418.93",
28/06/2011,Travel - Air/Rail/Road,£931.63,
28/06/2011,Travel - Air/Rail/Road,£829.70,
28/06/2011,Travel - Air/Rail/Road,"£1,329.73",
28/06/2011,Travel - Air/Rail/Road,-£642.20,
28/06/2011,Travel - Air/Rail/Road,£569.53,
28/06/2011,Travel - Air/Rail/Road,£569.53,
28/06/2011,Travel - Air/Rail/Road,£796.81,
28/06/2011,Travel - Air/Rail/Road,"£1,717.22",
28/06/2011,Travel - Air/Rail/Road,"£1,380.51",
28/06/2011,Travel - Air/Rail/Road,"£1,748.03",
28/06/2011,Travel - Air/Rail/Road,"£2,360.61",
28/06/2011,Travel - Air/Rail/Road,"£2,360.61",
28/06/2011,Travel - Air/Rail/Road,£734.21,
28/06/2011,Travel - Air/Rail/Road,£730.99,
29/06/2011,Travel - Air/Rail/Road,£923.50,
29/06/2011,Travel - Air/Rail/Road,"£1,489.23",
29/06/2011,Travel - Air/Rail/Road,£569.53,
29/06/2011,Travel - Air/Rail/Road,£936.80,
29/06/2011,Travel - Air/Rail/Road,"£1,773.52",
29/06/2011,Travel - Air/Rail/Road,"£1,773.52",
29/06/2011,Travel - Air/Rail/Road,"£3,935.23",
29/06/2011,Travel - Air/Rail/Road,"£1,843.43",
29/06/2011,Travel - Air/Rail/Road,"£1,512.63",
29/06/2011,Travel - Air/Rail/Road,£514.93,
29/06/2011,Travel - Air/Rail/Road,£580.13,
29/06/2011,Travel - Air/Rail/Road,£738.93,
29/06/2011,Travel - Air/Rail/Road,£514.93,
29/06/2011,Travel - Air/Rail/Road,£738.93,
29/06/2011,Travel - Air/Rail/Road,£526.93,
29/06/2011,Travel - Air/Rail/Road,£526.93,
29/06/2011,Travel - Air/Rail/Road,"£2,143.73",
29/06/2011,Travel - Air/Rail/Road,"£1,653.01",
29/06/2011,Travel - Air/Rail/Road,"£1,653.01",
29/06/2011,Travel - Air/Rail/Road,£991.56,
30/06/2011,Accountants/Auditors/Bookpr,£619.20,
30/06/2011,Automobile Rental Agency,"£2,006.52",
30/06/2011,Business Services - Default,"£1,161.60",
30/06/2011,Computer Program/Sys Design,£684.24,
30/06/2011,Fast Food Restaurants,£624.84,
30/06/2011,Gov'T Serv - Default,"£1,500.00",
30/06/2011,Gov'T Serv - Default,"£1,500.00",
30/06/2011,Hotels/Motels/Resorts,"£2,625.20",
30/06/2011,Other Direct Marketers,"£1,948.00",
30/06/2011,Other Direct Marketers,"£3,511.98",
30/06/2011,Other Direct Marketers,£674.21,
30/06/2011,Other Direct Marketers,"£1,865.03",
30/06/2011,Other Direct Marketers,"£4,193.39",
30/06/2011,Other Direct Marketers,"£1,705.36",
30/06/2011,Other Direct Marketers,"£1,981.72",
30/06/2011,Travel - Air/Rail/Road,£523.93,
30/06/2011,Travel - Air/Rail/Road,"£2,560.03",
30/06/2011,Travel - Air/Rail/Road,"£3,122.93",
30/06/2011,Travel - Air/Rail/Road,"£3,122.93",
30/06/2011,Travel - Air/Rail/Road,"£3,122.93",
30/06/2011,Travel - Air/Rail/Road,"£1,792.53",
30/06/2011,Travel - Air/Rail/Road,£603.02,
30/06/2011,Travel - Air/Rail/Road,"-£1,389.13",
30/06/2011,Travel - Air/Rail/Road,£859.30,
30/06/2011,Travel - Air/Rail/Road,"£1,188.53",
30/06/2011,Travel - Air/Rail/Road,£581.36,
30/06/2011,Travel - Air/Rail/Road,"£2,834.18",
30/06/2011,Travel - Air/Rail/Road,£778.11,
01/07/2011,Automobile Rental Agency,"£3,508.02",
01/07/2011,Colleges/Univ/Jc/Profession,£547.20,
01/07/2011,Fast Food Restaurants,£936.00,
01/07/2011,Fast Food Restaurants,£628.82,
01/07/2011,Hotels/Motels/Resorts,"£1,802.00",
01/07/2011,Hotels/Motels/Resorts,"£1,010.00",
01/07/2011,Stationery/Office Supplies,£556.20,
01/07/2011,Trade/Vocational Schools,"£1,011.50",
01/07/2011,Travel - Air/Rail/Road,"£2,651.60",
01/07/2011,Travel - Air/Rail/Road,£829.90,
01/07/2011,Travel - Air/Rail/Road,£790.90,
01/07/2011,Travel - Air/Rail/Road,"£1,518.03",
01/07/2011,Travel - Air/Rail/Road,"£2,113.50",
01/07/2011,Travel - Air/Rail/Road,"£3,429.73",
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,"£2,895.13",
01/07/2011,Travel - Air/Rail/Road,"£1,281.20",
01/07/2011,Travel - Air/Rail/Road,£540.93,
01/07/2011,Travel - Air/Rail/Road,£547.63,
01/07/2011,Travel - Air/Rail/Road,£614.70,
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,"£2,913.20",
01/07/2011,Travel - Air/Rail/Road,-£586.72,
01/07/2011,Travel - Air/Rail/Road,-£586.72,
01/07/2011,Travel - Air/Rail/Road,£817.83,
01/07/2011,Travel - Air/Rail/Road,£748.43,
01/07/2011,Travel - Air/Rail/Road,"£1,836.72",
01/07/2011,Travel - Air/Rail/Road,"£1,372.93",
01/07/2011,Travel - Air/Rail/Road,"£1,372.93",
01/07/2011,Travel - Air/Rail/Road,"£4,466.25",
01/07/2011,Travel - Air/Rail/Road,"£3,287.23",
01/07/2011,Travel - Air/Rail/Road,"£1,039.27",
01/07/2011,Travel - Air/Rail/Road,"£1,012.13",
01/07/2011,Travel - Air/Rail/Road,"£1,012.13",
02/07/2011,Travel - Air/Rail/Road,£720.29,
02/07/2011,Travel - Air/Rail/Road,£661.98,
03/07/2011,Travel - Air/Rail/Road,"£3,613.32",
03/07/2011,Travel - Air/Rail/Road,£781.41,
03/07/2011,Travel - Air/Rail/Road,"£2,890.76",
04/07/2011,Business Services - Default,£948.00,
04/07/2011,Business/Secretarial School,"£1,032.75",
04/07/2011,Computer Program/Sys Design,£862.36,
04/07/2011,Hotels/Motels/Resorts,£563.16,
04/07/2011,Hotels/Motels/Resorts,"£4,054.94",
04/07/2011,Hotels/Motels/Resorts,£648.50,
04/07/2011,Travel - Air/Rail/Road,"£2,737.33",
04/07/2011,Travel - Air/Rail/Road,£720.93,
04/07/2011,Travel - Air/Rail/Road,"£2,737.33",
04/07/2011,Travel - Air/Rail/Road,£964.13,
04/07/2011,Travel - Air/Rail/Road,"£2,737.33",
04/07/2011,Travel - Air/Rail/Road,"-£2,935.37",
04/07/2011,Travel - Air/Rail/Road,"-£1,364.13",
04/07/2011,Travel - Air/Rail/Road,"£2,560.13",
04/07/2011,Travel - Air/Rail/Road,"£2,560.13",
04/07/2011,Travel - Air/Rail/Road,"-£1,364.13",
04/07/2011,Travel - Air/Rail/Road,£594.50,
04/07/2011,Travel - Air/Rail/Road,£594.50,
04/07/2011,Travel - Air/Rail/Road,£600.70,
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,"£1,423.63",
04/07/2011,Travel - Air/Rail/Road,£594.50,
04/07/2011,Travel - Air/Rail/Road,£600.70,
04/07/2011,Travel - Air/Rail/Road,£803.00,
04/07/2011,Travel - Air/Rail/Road,£839.61,
04/07/2011,Travel - Air/Rail/Road,"£1,343.60",
04/07/2011,Travel - Air/Rail/Road,"£1,343.60",
04/07/2011,Travel - Air/Rail/Road,"£1,343.60",
04/07/2011,Travel - Air/Rail/Road,"£1,360.40",
04/07/2011,Travel - Air/Rail/Road,"£1,360.40",
04/07/2011,Travel - Air/Rail/Road,"£1,198.93",
04/07/2011,Travel - Air/Rail/Road,"£1,198.93",
04/07/2011,Travel - Air/Rail/Road,£913.13,
04/07/2011,Travel - Air/Rail/Road,"£2,135.53",
04/07/2011,Travel - Air/Rail/Road,"£2,156.43",
04/07/2011,Travel - Air/Rail/Road,£841.10,
04/07/2011,Travel - Air/Rail/Road,£924.83,
04/07/2011,Travel - Air/Rail/Road,"£1,343.60",
04/07/2011,Travel - Air/Rail/Road,"£1,343.60",
04/07/2011,Travel - Air/Rail/Road,£618.79,
04/07/2011,Travel - Air/Rail/Road,£621.30,
04/07/2011,Travel - Air/Rail/Road,-£623.25,
04/07/2011,Travel - Air/Rail/Road,"£2,618.40",
04/07/2011,Travel - Air/Rail/Road,"£1,909.83",
04/07/2011,Travel - Air/Rail/Road,£848.16,
04/07/2011,Travel - Air/Rail/Road,"£1,666.80",
04/07/2011,Travel - Air/Rail/Road,"£1,038.40",
04/07/2011,Travel - Air/Rail/Road,"£1,344.40",
04/07/2011,Travel - Air/Rail/Road,"£1,344.40",
04/07/2011,Travel - Air/Rail/Road,£984.73,
04/07/2011,Travel - Air/Rail/Road,"£1,390.80",
05/07/2011,Colleges/Univ/Jc/Profession,£650.00,
05/07/2011,Computer Program/Sys Design,£556.52,
05/07/2011,Hotels/Motels/Resorts,£933.60,
05/07/2011,Hotels/Motels/Resorts,£910.00,
05/07/2011,Hotels/Motels/Resorts,£838.00,
05/07/2011,Travel - Air/Rail/Road,"£1,746.24",
05/07/2011,Travel - Air/Rail/Road,"£1,584.12",
05/07/2011,Travel - Air/Rail/Road,"£4,229.33",
05/07/2011,Travel - Air/Rail/Road,"£1,341.63",
05/07/2011,Travel - Air/Rail/Road,"£1,341.63",
05/07/2011,Travel - Air/Rail/Road,£582.43,
05/07/2011,Travel - Air/Rail/Road,£690.43,
05/07/2011,Travel - Air/Rail/Road,£582.43,
05/07/2011,Travel - Air/Rail/Road,"£1,046.24",
05/07/2011,Travel - Air/Rail/Road,"£1,951.30",
05/07/2011,Travel - Air/Rail/Road,"£1,136.04",
05/07/2011,Travel - Air/Rail/Road,£675.30,
05/07/2011,Travel - Air/Rail/Road,£675.30,
05/07/2011,Travel - Air/Rail/Road,"£2,913.20",
05/07/2011,Travel - Air/Rail/Road,"£2,913.20",
05/07/2011,Travel - Air/Rail/Road,"£1,030.10",
05/07/2011,Travel - Air/Rail/Road,"£1,043.56",
05/07/2011,Travel - Air/Rail/Road,£827.60,
05/07/2011,Travel - Air/Rail/Road,£527.83,
05/07/2011,Travel - Air/Rail/Road,£572.80,
05/07/2011,Travel - Air/Rail/Road,£572.80,
05/07/2011,Travel - Air/Rail/Road,£572.80,
05/07/2011,Travel - Air/Rail/Road,"£2,856.20",
05/07/2011,Travel - Air/Rail/Road,£815.31,
05/07/2011,Travel - Air/Rail/Road,"£2,124.43",
05/07/2011,Travel - Air/Rail/Road,"£3,935.23",
05/07/2011,Travel - Air/Rail/Road,"£1,751.00",
05/07/2011,Travel - Air/Rail/Road,£635.63,
05/07/2011,Travel - Air/Rail/Road,£635.63,
05/07/2011,Travel - Air/Rail/Road,"£1,360.40",
