Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,19/05/2010,Insurance,Central TLB,ROYAL & SUN ALLIANCE INSURANCE  PLC,636714,1130687.83
Ministry of Defence,Ministry of Defence,14/05/2010,Externally delivered education and training.,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,634557,254318.94
Ministry of Defence,Ministry of Defence,24/05/2010,Externally delivered education and training.,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,638838,40396.11
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,ROYAL BOROUGH OF KINGSTON  UPON THAMES,635327,28872.14
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,ROYAL BOROUGH OF KINGSTON  UPON THAMES,638164,28872.14
Ministry of Defence,Ministry of Defence,28/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,ROYAL BRUNEI AIRLINES SDN BHD,642458,75900.66
Ministry of Defence,Ministry of Defence,25/05/2010,Medical treatment & stores and welfare services.,Central TLB,ROYAL HOSPITAL FOR NEURO-DISABILITY,640254,28455.72
Ministry of Defence,Ministry of Defence,19/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,ROYAL MAIL GROUP LIMITED,636717,5346.84
Ministry of Defence,Ministry of Defence,19/05/2010,Miscellaneous Administration Costs,Land Forces,ROYAL MAIL GROUP PLC,636718,1193.81
Ministry of Defence,Ministry of Defence,26/05/2010,Miscellaneous Administration Costs,Land Forces,ROYAL MAIL GROUP PLC,641041,2077.25
Ministry of Defence,Ministry of Defence,26/05/2010,Miscellaneous Administration Costs,Navy Command,ROYAL MAIL GROUP PLC,641041,125.75
Ministry of Defence,Ministry of Defence,18/05/2010,Purchase of inventory and services ,Air Command,ROYSTON LTD,635997,150.56
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,RUSHMOOR BOROUGH COUNCIL,638174,241869.24
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,RUTLAND COUNTY COUNCIL  DISTRICT COUNCIL,638176,82406.20
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IT Hardware,Infrastructure,SAFECOM A/S,V - 0000001114 - 00062960,21867.50
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Repairs & Maintenance,Infrastructure,SAFECOM A/S,V - 0000001114 - 00062960,5929.05
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Air Command,SAFESKYS LTD,638180,16227.26
Ministry of Defence,Ministry of Defence,21/05/2010,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,638180,27469.67
Ministry of Defence,Ministry of Defence,31/05/2010,Estates - Equipment/Works,Defence Estate - SSG,SAFETECH SYSTEMS LTD            ,PMT - 036,42099.34
Ministry of Defence,Ministry of Defence,25/05/2010,Payment of utilities,Defence Equipment & Support,SAVILLS (L&P) LTD,640264,3699.91
Ministry of Defence,Ministry of Defence,25/05/2010,Rent and rates,Defence Equipment & Support,SAVILLS (L&P) LTD,640264,32313.93
Ministry of Defence,Ministry of Defence,25/05/2010,Rent and rates,Land Forces,SAVILLS (L&P) LTD,640264,37539.36
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Estates,SCHAL INTERNATIONAL MANAGEMENT LIMITED,633775,154489.24
Ministry of Defence,Ministry of Defence,17/05/2010,Purchase of inventory and services ,Land Forces,SCOTT BROTHERS LIMITED,635342,25291.87
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,SCOTT WILSON LTD,637389,17616.01
Ministry of Defence,Ministry of Defence,20/05/2010,Fees for professional services,Defence Estates,SCOTT WILSON LTD,637389,19102.39
Ministry of Defence,Defence Support Group,19/05/2010,Electricity,Businesss Stream 1,Scottish Hydro- Electric,10113596,53282.68
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000123282 - 00081898,143351.83
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000123282 - 00081899,34471.70
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000123282 - 00081900,35805.15
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Energy & Utility,Infrastructure,SCOTTISH HYDRO ELECTRIC GAS LIMITED,V - 9000123282 - 00081902,64011.68
Ministry of Defence,Met Office,14/05/2010,06 Accommodation,Chief Financial Officer,Scottish Hydro-Electric,292774,173154.83
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Materials & Equipment,Operations,SECTION 41 LIMITED,V - 9000122909 - 00080995,45000.00
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000009253,-309608.03
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Defence Estates,SECURITY SERVICES GROUP,200000009277,75492.52
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Air Command,SECURITY SERVICES GROUP,200000009314,29709.84
Ministry of Defence,Ministry of Defence,28/05/2010,General services and support,Air Command,SELEX GALILEO LTD,642486,78156.00
Ministry of Defence,Ministry of Defence,12/05/2010,Estate management,Air Command,SERCO LIMITED,633058,4392.28
Ministry of Defence,Ministry of Defence,12/05/2010,IT and communication services,Central TLB,SERCO LIMITED,633058,20336.32
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Command Joint Operations,SERCO LIMITED,633785,1262.96
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Estates,SERCO LIMITED,633785,182866.68
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Air Command,SERCO LIMITED,633785,169906.12
Ministry of Defence,Ministry of Defence,13/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,633785,444.26
Ministry of Defence,Ministry of Defence,14/05/2010,Purchase of buildings and military equipment ,Central TLB,SERCO LIMITED,634577,-20387.98
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Defence Estates,SERCO LIMITED,634577,14408.12
Ministry of Defence,Ministry of Defence,14/05/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,634577,31866.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000122901 - 00080689,739727.39
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,IS Support Service,Infrastructure,SERCO LIMITED,V - 9000122901 - 00080705,120292.06
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000122901 - 00080664,91326.90
Ministry of Defence,Ministry of Defence,17/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,635349,1198.59
Ministry of Defence,Ministry of Defence,18/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,636019,346088.67
Ministry of Defence,Ministry of Defence,18/05/2010,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,636019,154133.85
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Central TLB,SERCO LIMITED,636740,1144.41
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Central TLB,SERCO LIMITED,636740,43306.47
Ministry of Defence,Ministry of Defence,19/05/2010,Official entertainment and hospitality.,Central TLB,SERCO LIMITED,636740,373.11
Ministry of Defence,Ministry of Defence,19/05/2010,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,636740,688.27
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Central TLB,SERCO LIMITED,636740,1237743.68
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of inventory and services ,Central TLB,SERCO LIMITED,636740,1156.31
Ministry of Defence,Ministry of Defence,20/05/2010,Purchase of buildings and military equipment ,Central TLB,SERCO LIMITED,637394,1068.02
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,SERCO LIMITED,637394,391719.22
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Central TLB,SERCO LIMITED,637394,10370.45
Ministry of Defence,Ministry of Defence,20/05/2010,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,637394,4398.87
Ministry of Defence,Ministry of Defence,20/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,637394,24585.91
Ministry of Defence,Ministry of Defence,21/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,638201,115789.72
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123102 - 00080399,27689.35
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123102 - 00081453,55469.03
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123102 - 00081638,53072.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123102 - 00081654,56995.15
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000123122 - 00081633,114408.74
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000123122 - 00081636,143380.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000123122 - 00081649,39306.45
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000123122 - 00081652,24383.54
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Facility Management Costs,Infrastructure,SERCO LIMITED,V - 9000123102 - 00081456,1654236.04
Ministry of Defence,Ministry of Defence,24/05/2010,Fees for professional services,Central TLB,SERCO LIMITED,638859,15446.34
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Air Command,SERCO LIMITED,640278,216119.15
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Command Joint Operations,SERCO LIMITED,641063,718369.10
Ministry of Defence,Ministry of Defence,26/05/2010,Estate management,Defence Estates,SERCO LIMITED,641063,3844.82
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Defence Estates,SERCO LIMITED,641741,101146.83
Ministry of Defence,Ministry of Defence,27/05/2010,Design services and minor equipment purchases,Air Command,SERCO LIMITED,641741,448535.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,IT Hardware,Infrastructure,SERCO LIMITED,V - 9000123284 - 00082062,869783.40
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123284 - 00081648,103362.00
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123284 - 00082196,66734.83
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123284 - 00082200,59844.49
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Repairs & Maintenance,Infrastructure,SERCO LIMITED,V - 9000123284 - 00082216,964915.42
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Capital Asset expenditure,Infrastructure,SERCO LIMITED,V - 9000123284 - 00082191,212241.00
Ministry of Defence,Ministry of Defence,21/05/2010,Medical treatment & stores and welfare services.,Central TLB,SERVICES SOUND & VISION CORPORATION,638204,4178491.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,V - 9000122821 - 00080747,55476.00
Ministry of Defence,Ministry of Defence,19/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,SFM TECHNOLOGY LIMITED,636743,36463.78
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Command Joint Operations,SGS UNITED KINGDOM LIMITED,633790,1479.20
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Air Command,SGS UNITED KINGDOM LIMITED,633790,11833.50
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Land Forces,SGS UNITED KINGDOM LIMITED,633790,2958.40
Ministry of Defence,Ministry of Defence,13/05/2010,Payment of utilities,Navy Command,SGS UNITED KINGDOM LIMITED,633790,1479.20
Ministry of Defence,Ministry of Defence,17/05/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,635357,67209.50
Ministry of Defence,Ministry of Defence,27/05/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,641747,34027.38
Ministry of Defence,Ministry of Defence,20/05/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,637401,58263.27
Ministry of Defence,Ministry of Defence,26/05/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,641066,32492.45
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,SHEPWAY DISTRICT COUNCIL,638210,56093.29
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,SHROPSHIRE COUNCIL,638213,108257.57
Ministry of Defence,Ministry of Defence,12/05/2010,Rent and rates,Central TLB,SKYPARK UNIT TRUST,633066,55055.43
Ministry of Defence,Ministry of Defence,12/05/2010,Estate management,Land Forces,SODEXO LTD,633072,15405.95
Ministry of Defence,Ministry of Defence,12/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,633072,282.00
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Command Joint Operations,SODEXO LTD,5000034922,1831080.88
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Equipment & Support,SODEXO LTD,633808,7524.92
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Navy Command,SODEXO LTD,633808,1692.12
Ministry of Defence,Ministry of Defence,13/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,633808,10.21
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Land Forces,SODEXO LTD,634590,-267.54
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Navy Command,SODEXO LTD,634590,6919.54
Ministry of Defence,Ministry of Defence,17/05/2010,Official entertainment and hospitality.,Central TLB,SODEXO LTD,635365,144.90
Ministry of Defence,Ministry of Defence,17/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,635365,49.03
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Navy Command,SODEXO LTD,636035,174012.90
Ministry of Defence,Ministry of Defence,18/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,636035,16.17
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Navy Command,SODEXO LTD,636753,-30800.82
Ministry of Defence,Ministry of Defence,19/05/2010,Food and clothing,Defence Estates,SODEXO LTD,636753,111.86
Ministry of Defence,Ministry of Defence,19/05/2010,Food and clothing,Central TLB,SODEXO LTD,636753,95777.74
Ministry of Defence,Ministry of Defence,19/05/2010,Food and clothing,Land Forces,SODEXO LTD,636753,873.39
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Air Command,SODEXO LTD,637408,1716.75
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Central TLB,SODEXO LTD,638221,6245.62
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Navy Command,SODEXO LTD,638221,219.65
Ministry of Defence,Ministry of Defence,24/05/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,638872,15.85
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Defence Estates,SODEXO LTD,640286,16869.99
Ministry of Defence,Ministry of Defence,25/05/2010,Estate management,Air Command,SODEXO LTD,640286,20847.78
