Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,10/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CGHT CLUB SANGHO,2085006,30407.85
Ministry of Defence,Ministry of Defence,27/08/2010,Rent and rates,Land Forces,CHELSEA BUILDING SOCIETY,684446,33000.00
Ministry of Defence,Ministry of Defence,18/08/2010,Rent and rates,Defence Estates,CHERWELL DISTRICT COUNCIL,679977,35514.42
Ministry of Defence,Ministry of Defence,18/08/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,679978,40393.49
Ministry of Defence,Ministry of Defence,04/08/2010,Estate management,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,673467,19103.97
Ministry of Defence,Ministry of Defence,04/08/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,673467,3140.58
Ministry of Defence,Ministry of Defence,11/08/2010,Preparation of land & buildings for disposal,Defence Estates,CHUBB SECURITY PERSONNEL LIMITED,676763,-2734.87
Ministry of Defence,Ministry of Defence,11/08/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,676763,25424.59
Ministry of Defence,Ministry of Defence,12/08/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,677427,45196.36
Ministry of Defence,Defence Science and Technology Laboratory,13/08/2010,IS Development,Infrastructure,CISCO INTERNATIONAL LIMITED,V - 9000125340 - 00088009,80704.19
Ministry of Defence,Ministry of Defence,17/08/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,679298,90064.85
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,681270,32004.90
Ministry of Defence,Ministry of Defence,20/08/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,681271,44359.51
Ministry of Defence,Ministry of Defence,02/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,672359,1415.32
Ministry of Defence,Ministry of Defence,02/08/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,672359,2952.93
Ministry of Defence,Ministry of Defence,09/08/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,675585,4412.80
Ministry of Defence,Defence Support Group,19/08/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,000000440296,100000.00
Ministry of Defence,Defence Support Group,19/08/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,000000440296,189680.40
Ministry of Defence,Ministry of Defence,02/08/2010,Purchase of inventory and services ,Land Forces,CLEANING AND PAPER DISPOSABLES  PLC,672362,6832.53
Ministry of Defence,Ministry of Defence,02/08/2010,Building maintenance and accommodation stores,Central TLB,CLEANING AND PAPER DISPOSABLES  PLC,672362,523.93
Ministry of Defence,Ministry of Defence,02/08/2010,Building maintenance and accommodation stores,Air Command,CLEANING AND PAPER DISPOSABLES  PLC,672362,3124.51
Ministry of Defence,Ministry of Defence,02/08/2010,Building maintenance and accommodation stores,Land Forces,CLEANING AND PAPER DISPOSABLES  PLC,672362,2652.60
Ministry of Defence,Ministry of Defence,24/08/2010,Rent and rates,Defence Estates,CLINTON DEVON ESTATES,682561,32873.00
Ministry of Defence,Ministry of Defence,13/08/2010,Design services and minor equipment purchases,Defence Equipment & Support,CLYDEPORT OPERATIONS LTD,678039,30136.52
Ministry of Defence,Defence Science and Technology Laboratory,20/08/2010,Professional Services,Infrastructure,CMC PARTNERSHIP (UK) LIMITED,V - 9000125513 - 00088533,22500.00
Ministry of Defence,Ministry of Defence,05/08/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,674275,7345240.65
Ministry of Defence,Ministry of Defence,19/08/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,680674,2857196.46
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2010,Sub Contracted Work,Operations,CODELABS LIMITED,V - 9000125631 - 00086246,22200.00
Ministry of Defence,Ministry of Defence,17/08/2010,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,679304,34497.55
Ministry of Defence,Ministry of Defence,10/08/2010,Purchase of buildings and military equipment ,Defence Estates,COLAS LTD,676145,1042028.94
Ministry of Defence,Ministry of Defence,18/08/2010,Rent and rates,Defence Estates,COLCHESTER BOROUGH COUNCIL,679986,113896.22
Ministry of Defence,Ministry of Defence,25/08/2010,Rent and rates,Defence Equipment & Support,COLLIERS INTERNATIONAL UK PLC,152017,30506.23
Ministry of Defence,Ministry of Defence,17/08/2010,Purchase of inventory and services ,Air Command,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,679307,46770.88
Ministry of Defence,Ministry of Defence,09/08/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,675589,29073.22
Ministry of Defence,Ministry of Defence,10/08/2010,Rent and rates,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,676148,136184.00
Ministry of Defence,Ministry of Defence,11/08/2010,Food and clothing,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,676772,519.05
Ministry of Defence,Ministry of Defence,11/08/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,676772,357118.31
Ministry of Defence,Ministry of Defence,12/08/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,677441,145316.60
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Defence Estates,COMPASS CONTRACT SERVICES (U K)LIMITED,682563,207.65
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,682563,5355.81
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,682563,1293.95
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,682563,398749.96
Ministry of Defence,Ministry of Defence,24/08/2010,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,682563,100.17
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,683160,352.86
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,683160,782.11
Ministry of Defence,Ministry of Defence,25/08/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,683160,42106.11
Ministry of Defence,Ministry of Defence,25/08/2010,Food and clothing,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,683160,96.18
Ministry of Defence,Ministry of Defence,25/08/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,683160,42716.81
Ministry of Defence,Ministry of Defence,27/08/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,684457,19496.85
Ministry of Defence,Ministry of Defence,04/08/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,673479,126061.24
Ministry of Defence,Ministry of Defence,12/08/2010,Estate management,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,677442,1081.97
Ministry of Defence,Ministry of Defence,12/08/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,677442,458222.27
Ministry of Defence,Ministry of Defence,13/08/2010,Estate management,Land Forces,COMPASS GROUP UK AND IRELAND LIMITED,678042,12223.52
Ministry of Defence,Ministry of Defence,26/08/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,683821,70068.14
Ministry of Defence,Ministry of Defence,10/08/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,676150,66249.78
