Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,17/11/2010,Purchase of inventory and services ,Land Forces,SERVICES SOUND & VISION CORPORATION,720670,7000.00
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Land Forces,SERVICES SOUND & VISION CORPORATION,720670,336.13
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Local Authority Rates,Infrastructure,SEVENOAKS DISTRICT COUNCIL,V - 9000127678 - 00094653,55476.00
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,718823,374805.50
Ministry of Defence,Ministry of Defence,04/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,714861,411962.34
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SEYNTEX NV,714125,16465.28
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SFS FIRE SERVICES LIMITED,714126,29764.11
Ministry of Defence,Ministry of Defence,03/11/2010,Payments made in advance,Central TLB,SHAPE,5000044544,22631732.27
Ministry of Defence,Ministry of Defence,26/11/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,725563,126240.00
Ministry of Defence,Ministry of Defence,05/11/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,715524,190841.74
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SHELL AVIATION LTD,715524,343.23
Ministry of Defence,Ministry of Defence,09/11/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,716744,28499.90
Ministry of Defence,Ministry of Defence,08/11/2010,Fuel for military use,Air Command,SHELL U.K.LIMITED,716180,101127.59
Ministry of Defence,Ministry of Defence,04/11/2010,Fuel for military use,Air Command,SHELL U.K.LIMITED,714862,79231.34
Ministry of Defence,Ministry of Defence,04/11/2010,Fuel for military use,Land Forces,SHELL U.K.LIMITED,714862,1058.33
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SHEPWAY DISTRICT COUNCIL,722845,56093.29
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SHROPSHIRE COUNCIL,722847,108257.57
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of inventory and services ,Land Forces,SIEMENS FINANCIAL SERVICES LTD,722164,29033.73
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SIGN PLUS LIMITED,720043,23752.50
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Air Command,SIGN PLUS LIMITED,720043,6804.40
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Land Forces,SIGN PLUS LIMITED,720043,3758.49
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Command Joint Operations,SIGN PLUS LIMITED,720043,574.48
Ministry of Defence,Ministry of Defence,30/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,SIL-MID LIMITED,726752,56561.09
Ministry of Defence,Ministry of Defence,18/11/2010,Service and civilian recruitment,Air Command,SILVERSTONE CIRCUITS LTD,721388,23650.00
Ministry of Defence,Ministry of Defence,08/11/2010,"Public relations, including marketing and advertising.",Defence Equipment & Support,SIMMONS & SIMMONS,154204,30027.61
Ministry of Defence,Ministry of Defence,01/11/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,SIMS GROUP UK LTD,713034,71211.38
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Materials & Equipment,Operations,SIRA DEFENCE AND SECURITY,V - 9000128145 - 00095168,51680.00
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SKF (U.K) LIMITED,716185,28059.00
Ministry of Defence,Defence Science and Technology Laboratory,30/11/2010,Sub Contracted Work,Operations,SMART GARMENT PEOPLE LIMITED,V - 9000128247 - 00096334,35400.00
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Work,Programme Office,SMITHS DETECTION WATFORD LIMITED,V - 9000128122 - 00096071,38547.00
Ministry of Defence,Ministry of Defence,16/11/2010,Fees for professional services,Defence Equipment & Support,SNR DENTON UK LLP,154535,34355.20
Ministry of Defence,Ministry of Defence,25/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,724901,43689.90
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Land Forces,SODEXO LTD,724901,-1269.36
Ministry of Defence,Ministry of Defence,23/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,723520,12362.14
Ministry of Defence,Ministry of Defence,23/11/2010,"Transporation of personnel, freight and travel expenses",Air Command,SODEXO LTD,723520,553.45
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Navy Command,SODEXO LTD,722174,3302.36
Ministry of Defence,Ministry of Defence,19/11/2010,Official entertainment and hospitality.,Air Command,SODEXO LTD,722174,1504.80
Ministry of Defence,Ministry of Defence,19/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,722174,80.01
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Land Forces,SODEXO LTD,721391,327523.44
Ministry of Defence,Ministry of Defence,18/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,721391,36486.59
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Defence Estates,SODEXO LTD,721391,16869.99
Ministry of Defence,Ministry of Defence,18/11/2010,Food and clothing,Land Forces,SODEXO LTD,721391,8940.32
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Air Command,SODEXO LTD,721391,999.50
Ministry of Defence,Ministry of Defence,18/11/2010,Food and clothing,Defence Estates,SODEXO LTD,721391,172.55
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,721391,129.41
Ministry of Defence,Ministry of Defence,18/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,721391,90.90
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Land Forces,SODEXO LTD,720679,665477.23
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Central TLB,SODEXO LTD,720679,10453.41
Ministry of Defence,Ministry of Defence,17/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,720679,8532.04
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Navy Command,SODEXO LTD,720679,8303.49
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Air Command,SODEXO LTD,720679,4101.82
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Estates,SODEXO LTD,720679,846.96
Ministry of Defence,Ministry of Defence,17/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,720679,762.98
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,720679,494.96
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Land Forces,SODEXO LTD,720046,512354.43
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Land Forces,SODEXO LTD,720046,458066.69
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,720046,99568.56
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Central TLB,SODEXO LTD,720046,26550.68
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Central TLB,SODEXO LTD,720046,13670.01
Ministry of Defence,Ministry of Defence,16/11/2010,Payments on behalf of Defence Support Group,Central TLB,SODEXO LTD,720046,11420.02
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Estates,SODEXO LTD,720046,7274.14
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Air Command,SODEXO LTD,720046,2953.59
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,720046,1559.87
Ministry of Defence,Ministry of Defence,16/11/2010,Building maintenance and accommodation stores,Navy Command,SODEXO LTD,720046,1531.31
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Navy Command,SODEXO LTD,720046,1386.76
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Navy Command,SODEXO LTD,720046,185.66
Ministry of Defence,Ministry of Defence,16/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,720046,17.56
Ministry of Defence,Ministry of Defence,16/11/2010,Food and clothing,Air Command,SODEXO LTD,720046,6.92
Ministry of Defence,Ministry of Defence,15/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,719446,990.94
Ministry of Defence,Ministry of Defence,15/11/2010,Official entertainment and hospitality.,Defence Equipment & Support,SODEXO LTD,719446,538.83
Ministry of Defence,Ministry of Defence,15/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,719446,315.63
Ministry of Defence,Ministry of Defence,15/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,SODEXO LTD,719446,215.01
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,718833,31745.26
Ministry of Defence,Ministry of Defence,12/11/2010,Official entertainment and hospitality.,Air Command,SODEXO LTD,718833,379.92
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,718167,34945.71
Ministry of Defence,Ministry of Defence,11/11/2010,"Transporation of personnel, freight and travel expenses",Central TLB,SODEXO LTD,718167,163.00
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Land Forces,SODEXO LTD,717445,341457.78
Ministry of Defence,Ministry of Defence,10/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,717445,4629.29
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Central TLB,SODEXO LTD,717445,3197.74
Ministry of Defence,Ministry of Defence,10/11/2010,Estate management,Navy Command,SODEXO LTD,717445,172.02
Ministry of Defence,Ministry of Defence,10/11/2010,Food and clothing,Navy Command,SODEXO LTD,717445,60.37
Ministry of Defence,Ministry of Defence,09/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,716753,106498.71
Ministry of Defence,Ministry of Defence,09/11/2010,Estate management,Central TLB,SODEXO LTD,716753,104372.03
Ministry of Defence,Ministry of Defence,09/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,716753,806.32
Ministry of Defence,Ministry of Defence,09/11/2010,Building maintenance and accommodation stores,Defence Equipment & Support,SODEXO LTD,716753,279.87
Ministry of Defence,Ministry of Defence,08/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,716187,7890.61
Ministry of Defence,Ministry of Defence,05/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,715533,6524.56
Ministry of Defence,Ministry of Defence,05/11/2010,Food and clothing,Land Forces,SODEXO LTD,715533,941.28
Ministry of Defence,Ministry of Defence,05/11/2010,International contributions,Central TLB,SODEXO LTD,715533,176.40
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Land Forces,SODEXO LTD,714137,953986.64
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,714137,8797.48
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Defence Estates,SODEXO LTD,714137,3652.53
Ministry of Defence,Ministry of Defence,03/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,714137,3157.83
Ministry of Defence,Ministry of Defence,03/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,714137,2681.93
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Air Command,SODEXO LTD,714137,2252.78
Ministry of Defence,Ministry of Defence,03/11/2010,Estate management,Central TLB,SODEXO LTD,714137,1918.47
Ministry of Defence,Ministry of Defence,03/11/2010,Miscellaneous Administration Costs,Land Forces,SODEXO LTD,714137,77.08
Ministry of Defence,Ministry of Defence,03/11/2010,"Transporation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,714137,46.07
Ministry of Defence,Ministry of Defence,01/11/2010,Estate management,Defence Equipment & Support,SODEXO LTD,713036,12908.11
Ministry of Defence,Ministry of Defence,01/11/2010,"Transporation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,713036,243.71
Ministry of Defence,Ministry of Defence,01/11/2010,Food and clothing,Defence Equipment & Support,SODEXO LTD,713036,5.99
Ministry of Defence,United Kingdom Hydrographic Office,05/11/2010,ARCS Production,Operations & Production,Softcat,5100081377,39929.69
Ministry of Defence,Met Office,05/11/2010,Software Licences,Technology,Software Box Limited,300106,35000.00
Ministry of Defence,Ministry of Defence,29/11/2010,IT and communication services,Central TLB,SOFTWARE BOX LTD,726224,10058.00
Ministry of Defence,Ministry of Defence,12/11/2010,IT and communication services,Central TLB,SOFTWARE BOX LTD,718838,1006.98
Ministry of Defence,Ministry of Defence,11/11/2010,IT and communication services,Central TLB,SOFTWARE BOX LTD,718169,1850.83
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Central TLB,SOFTWARE BOX LTD,718169,611.00
Ministry of Defence,Ministry of Defence,10/11/2010,IT and communication services,Defence Equipment & Support,SOFTWARE BOX LTD,717448,117.50
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Navy Command,SOFTWARE BOX LTD,715536,99.88
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,SOFTWARE BOX LTD,714140,88125.00
Ministry of Defence,Ministry of Defence,03/11/2010,IT and communication services,Defence Equipment & Support,SOFTWARE BOX LTD,714140,5734.00
Ministry of Defence,United Kingdom Hydrographic Office,29/11/2010,Media Sets,Operations & Production,Software Logistics,5100081892,24675.30
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,722860,50064.20
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SOUTH GLOUCESTERSHIRE COUNCIL,722861,41655.07
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SOUTH OXFORDSHIRE DISTRICT  COUNCIL,722864,89752.42
Ministry of Defence,Ministry of Defence,22/11/2010,Rent and rates,Defence Estates,SOUTH SOMERSET DISTRICT COUNCIL,722865,56420.78
Ministry of Defence,Ministry of Defence,09/11/2010,Medical treatment & stores and welfare services.,Air Command,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,200000010060,73301.66
Ministry of Defence,Ministry of Defence,11/11/2010,Medical treatment & stores and welfare services.,Air Command,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,200000010060,73301.66
Ministry of Defence,Ministry of Defence,29/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,726231,105105.16
Ministry of Defence,Ministry of Defence,03/11/2010,Purchase of inventory and services ,Defence Equipment & Support,SOUTHCOMBE BROTHERS LTD,714147,44244.39
Ministry of Defence,Ministry of Defence,15/11/2010,Payment of utilities,Land Forces,SOUTHERN ELECTRIC GAS LTD,719454,31957.67
Ministry of Defence,Defence Science and Technology Laboratory,18/11/2010,Energy & Utility,Infrastructure,SOUTHERN ELECTRIC POWER DISTRIBUTION LIMITED,V - APREFUND500784/1 - 00095493,-40391.84
