Department Family,Entity,Date,Expense Type,Expense Area ,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/10/2011,Design services and minor equipment purchases,Land Forces,G3 SYSTEMS LIMITED,DT5 1PY,851804,Equipment support non-project costs,8830.69
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,858717,Cost of other material consumed,8829.65
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,859107,Cost of other material consumed,8821.67
Ministry of Defence,Ministry of Defence,24/10/2011,Estate management,Navy Command,OCS GROUP UK LIMITED,LA3 3BJ,859621,Estate + facilities management services - accommodation inventory + service,8800.32
Ministry of Defence,Ministry of Defence,20/10/2011,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,858075,Computer equipment costing below the capitalisation threshold,8776.98
Ministry of Defence,United Kingdom Hydrographic Office,06/10/2011,Computer software non-capital,ICT Delivery Business Group,HPUG (UK) ltd,,2000056141,,8767.44
Ministry of Defence,Ministry of Defence,13/10/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,854941,Consumption of medical dental and veterinary inventory,8758.42
Ministry of Defence,Ministry of Defence,05/10/2011,Estate management,Land Forces,SODEXO LTD,M50 0AL,852078,Estate + facilities management services - accommodation inventory + service,8743.1
Ministry of Defence,Ministry of Defence,28/10/2011,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,861977,Cost of other material consumed,8719.9
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,855535,Consumption of engineering and technical inventory,8619.04
Ministry of Defence,Ministry of Defence,10/10/2011,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,853506,Utilities consumed - heating oil,8586.6
Ministry of Defence,Ministry of Defence,26/10/2011,Purchase of inventory and services ,Navy Command,SANOFI PASTEUR MSD LTD,SL6 1QP,860762,Consumption of medical dental and veterinary inventory,8491.2
Ministry of Defence,Ministry of Defence,05/10/2011,Payment of utilities,Air Command,TOTAL GAS & POWER LIMITED,RH1 1RX,852133,Utilities consumed - gas,8485.56
Ministry of Defence,Ministry of Defence,11/10/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,RH2 8BF,853943,Plant + machinery operating lease,8462.97
Ministry of Defence,Ministry of Defence,31/10/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,862029,Transport other operating lease,8451.13
Ministry of Defence,Ministry of Defence,28/10/2011,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,861234,Cost of other material consumed,8450.89
Ministry of Defence,Ministry of Defence,26/10/2011,Estate management,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,860848,Works - estate management,8405.66
Ministry of Defence,Ministry of Defence,04/10/2011,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,851340,Fees for professional services excluding legal fees,8351.78
Ministry of Defence,Ministry of Defence,14/10/2011,International contributions,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,855597,Defence military assistance fund international subscriptions and other payments,8286.75
Ministry of Defence,Ministry of Defence,28/10/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,8255.51
Ministry of Defence,Ministry of Defence,19/10/2011,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,857263,Information technology services,8245.03
Ministry of Defence,Ministry of Defence,18/10/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,857225,Cost of other material consumed,8223.58
Ministry of Defence,Ministry of Defence,13/10/2011,Estate management,Defence Infrastructure Organisation ,RANDSTAD DEUTSCHLAND GMBH,,5000063785,Estate + facilities management services - accommodation inventory + service,8209.54
Ministry of Defence,Ministry of Defence,20/10/2011,Estate management,Defence Equipment & Support,AVENANCE PLC,SK11 6ET,857887,Estate + facilities management services - accommodation inventory + service,8194.48
Ministry of Defence,Ministry of Defence,19/10/2011,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,857263,Works - estate management,8178.99
Ministry of Defence,Ministry of Defence,21/10/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,858638,Transport other operating lease,8173.96
Ministry of Defence,Ministry of Defence,11/10/2011,Payment of utilities,Defence Equipment & Support,TOTAL GAS & POWER LIMITED,RH1 1RX,854313,Utilities consumed - gas,8152.92
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,855455,Consumption of medical dental and veterinary inventory,8148.55
Ministry of Defence,Ministry of Defence,11/10/2011,Fuel for military use,Command Joint Operations,ARVAL UK LTD,SN5 6PE,853890,Oil and lubricants consumed excluding those from the inventory system,8148.52
Ministry of Defence,Ministry of Defence,14/10/2011,Research and development,Central TLB,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,855597,Research and development excluding defence science and technology laboratory,8139.97
Ministry of Defence,Ministry of Defence,20/10/2011,Design services and minor equipment purchases,Land Forces,TRAVIS PERKINS TRADING COMPANY LIMITED,NN5 7UE,858538,Equipment support non-project costs,8139.79
Ministry of Defence,Ministry of Defence,11/10/2011,Fuel for military use,Land Forces,EUROSHELL DEUTSCHLAND GMBH,,5000063620,Oil and lubricants consumed excluding those from the inventory system,8130.73
Ministry of Defence,Ministry of Defence,11/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,854213,Equipment support non-project costs,8105.18
Ministry of Defence,Ministry of Defence,04/10/2011,"Transporation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,851521,Military short term detached duty,8047.5
Ministry of Defence,Ministry of Defence,24/10/2011,Estate management,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,859409,Works - estate management,8044.96
Ministry of Defence,Ministry of Defence,04/10/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,QINETIQ LIMITED,PO12 2AG,851519,Fiscal asset under construction - capital in year addition,8033
Ministry of Defence,Ministry of Defence,21/10/2011,Payment of utilities,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,858717,Utilities consumed - gas,7993.67
Ministry of Defence,Ministry of Defence,13/10/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,855354,Transport other hire charge,7970.18
Ministry of Defence,Ministry of Defence,24/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,PO6 3AE,859400,Equipment support project costs,7963.04
Ministry of Defence,Ministry of Defence,12/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,AVIATION REQUIREMENTS LTD,DT9 4JW,854384,Equipment support project costs,7958
Ministry of Defence,Ministry of Defence,04/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military air travel costs for short term detached duty,7938.89
Ministry of Defence,Ministry of Defence,18/10/2011,Estate management,Central TLB,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,856911,Works services - excluding United States forces/NATO + married quarters,7926.71
Ministry of Defence,Ministry of Defence,28/10/2011,Estate management,Defence Infrastructure Organisation ,SECURITY SERVICES GROUP,SN6 8LA,2.00E+11,Estate + facilities management services - accommodation inventory + service,7922.4
Ministry of Defence,Ministry of Defence,11/10/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,853906,Transport other operating lease,7896
Ministry of Defence,Ministry of Defence,17/10/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,856086,Transport other operating lease,7873.17
Ministry of Defence,Ministry of Defence,03/10/2011,Purchase of inventory and services ,Air Command,OFFICE DEPOT UK LTD,SP10 4JZ,851018,Cost of other material consumed,7854.68
Ministry of Defence,Ministry of Defence,31/10/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,862029,Transport other operating lease,7771.41
Ministry of Defence,Ministry of Defence,05/10/2011,General services and support,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,851758,Purchase of defence support equipment below capitalisation threshold of £25k.,7758.79
Ministry of Defence,Ministry of Defence,10/10/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,853367,Equipment support non-project costs,7731.37
Ministry of Defence,Ministry of Defence,27/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,860933,Equipment support non-project costs,7718.98
Ministry of Defence,Ministry of Defence,14/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,7683.97
Ministry of Defence,Ministry of Defence,18/10/2011,Externally delivered education and training,Air Command,QINETIQ LIMITED,PO12 2AG,857115,External military training ,7645
Ministry of Defence,Ministry of Defence,19/10/2011,Estate management,Navy Command,SODEXO LTD,M50 0AL,857749,Estate + facilities management services - accommodation inventory + service,7611.53
Ministry of Defence,Ministry of Defence,21/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,RPS CONSULTANTS LIMITED,RG25 2PH,859000,Equipment support project costs,7607.61
Ministry of Defence,Ministry of Defence,20/10/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,857895,Equipment support non-project costs,7529.51
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Command Joint Operations,AAH PHARMACEUTICALS LTD,CV2 2TX,855455,Consumption of medical dental and veterinary inventory,7527.42
Ministry of Defence,Ministry of Defence,31/10/2011,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,SN5 8RS,862080,Ministry of Defence police permanent in the public interest transport and long term detached duty,7516.57
Ministry of Defence,Ministry of Defence,07/10/2011,Food and clothing,Air Command,TECHNOGYM U K LIMITED,RG12 8PE,853255,Cost of purchasing and repairing clothing,7460.74
Ministry of Defence,Ministry of Defence,07/10/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,852726,Consumption of medical dental and veterinary inventory,7439.05
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,856021,Cost of other material consumed,7424.49
Ministry of Defence,Ministry of Defence,03/10/2011,"Transporation of personnel, freight and travel expenses",Air Command,AIR MALTA P.L.C,,5000063327,Movement of service personnel,7412.28
Ministry of Defence,Ministry of Defence,21/10/2011,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,858598,Consumption of medical dental and veterinary inventory,7390.86
Ministry of Defence,Ministry of Defence,20/10/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,SK11 6ET,857887,Cost of clothing and textile services received,7389.78
Ministry of Defence,Ministry of Defence,14/10/2011,Purchase of inventory and services ,Central TLB,XMA LTD,NG11 7EP,856021,Cost of other material consumed,7322.44
Ministry of Defence,Ministry of Defence,07/10/2011,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,852726,Consumption of medical dental and veterinary inventory,7312.44
Ministry of Defence,Ministry of Defence,27/10/2011,"Transporation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,M22 4NY,860995,Freight movement costs,7305.28
Ministry of Defence,Ministry of Defence,04/10/2011,Externally delivered education and training,Air Command,TAYSIDE AVIATION LTD,DD2 1UH,851576,External training - civilian,7286.8
Ministry of Defence,Ministry of Defence,31/10/2011,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,862460,Cost of other material consumed,7279.32
Ministry of Defence,Ministry of Defence,20/10/2011,Estate management,Land Forces,SODEXO LTD,M50 0AL,858470,Estate + facilities management services - accommodation inventory + service,7241.98
Ministry of Defence,Ministry of Defence,18/10/2011,International contributions,Central TLB,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,7237.77
Ministry of Defence,Ministry of Defence,04/10/2011,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,851539,Transport other operating lease,7179.77
Ministry of Defence,Ministry of Defence,06/10/2011,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,852612,Estate + facilities management services - accommodation inventory + service,7177.31
Ministry of Defence,Ministry of Defence,28/10/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,861218,Transport other operating lease,7140.08
Ministry of Defence,Ministry of Defence,20/10/2011,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,857971,Medical health services,7113.84
Ministry of Defence,Ministry of Defence,17/10/2011,Purchase of inventory and services ,Air Command,BOC LIMITED,M28 2UT,856119,Consumption of engineering and technical inventory,7097.02
Ministry of Defence,Ministry of Defence,05/10/2011,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,851631,Consumption of medical dental and veterinary inventory,7094.61
Ministry of Defence,Ministry of Defence,07/10/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,852777,Equipment support non-project costs,7061.67
