MODGPC30736,24-Apr-12,Medical Supplies and Services      , OPTICIANS,£822.89
MODGPC30737,24-Apr-12,Medical Supplies and Services      , OPTICIANS,£543.60
MODGPC30738,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£526.56
MODGPC30739,26-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£554.88
MODGPC30740,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£4,482.00"
MODGPC30741,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£4,482.00"
MODGPC30742,16-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,411.78"
MODGPC30743,26-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£2,814.59"
MODGPC30744,27-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£9,000.00"
MODGPC30745,24-Apr-12,Medical Supplies and Services      , OPTICIANS,£601.20
MODGPC30746,24-Apr-12,Medical Supplies and Services      , OPTICIANS,£715.00
MODGPC30747,30-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£639.72
MODGPC30748,30-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£712.68
MODGPC30749,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,365.80"
MODGPC30750,13-Apr-12,Medical Supplies and Services      , DENTISTS/ORTHODONTISIS,"£9,900.00"
MODGPC30751,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30752,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30753,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30754,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30755,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30756,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30757,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30758,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30759,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30760,30-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,£588.00
MODGPC30761,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,058.40"
MODGPC30762,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£799.73
MODGPC30763,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,416.00"
MODGPC30764,20-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£707.03
MODGPC30765,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£954.65
MODGPC30766,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,994.40"
MODGPC30767,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,831.80"
MODGPC30768,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,158.00"
MODGPC30769,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,807.85"
MODGPC30770,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£558.82
MODGPC30771,27-Apr-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"£1,005.60"
MODGPC30772,23-Apr-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"£1,890.00"
MODGPC30773,18-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,840.00"
MODGPC30774,23-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£524.45
MODGPC30775,20-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£903.93
MODGPC30776,20-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£4,292.40"
MODGPC30777,19-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£1,527.24"
MODGPC30778,16-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£888.51
MODGPC30779,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,775.30"
MODGPC30780,25-Apr-12,Miscellaneous Industrial/Commercial, WELDING SERVICES,"£1,777.64"
MODGPC30781,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£1,409.62"
MODGPC30782,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,318.80"
MODGPC30783,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,654.36"
MODGPC30784,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,851.02"
MODGPC30785,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,036.16"
MODGPC30786,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,480.96"
MODGPC30787,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£990.00
MODGPC30788,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£503.42
MODGPC30789,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£678.48
MODGPC30790,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£860.51
MODGPC30791,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,025.26"
MODGPC30792,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,897.54"
MODGPC30793,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,511.66"
MODGPC30794,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,653.94"
MODGPC30795,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,927.72"
MODGPC30796,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,691.60"
MODGPC30797,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,927.72"
MODGPC30798,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£6,547.82"
MODGPC30799,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£7,326.61"
MODGPC30800,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£586.86
MODGPC30801,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£610.45
MODGPC30802,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£877.67
MODGPC30803,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,018.64"
MODGPC30804,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,224.27"
MODGPC30805,27-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,300.20"
MODGPC30806,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£2,067.12"
MODGPC30807,24-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,280.12"
MODGPC30808,27-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£622.71
MODGPC30809,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£772.42
MODGPC30810,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,073.15"
MODGPC30811,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£940.80
MODGPC30812,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£700.80
MODGPC30813,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£983.05
MODGPC30814,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£708.00
MODGPC30815,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£552.00
MODGPC30816,30-Apr-12,Miscellaneous Industrial/Commercial," PAINT, VARNISHES & SUPPLIES",£763.20
MODGPC30817,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£670.84
MODGPC30818,30-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£1,363.74"
MODGPC30819,17-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£1,687.20"
MODGPC30820,19-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£2,100.39"
MODGPC30821,23-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£723.10
MODGPC30822,20-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£635.40
MODGPC30823,20-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£792.60
MODGPC30824,17-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£1,029.56"
MODGPC30825,18-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£608.66
MODGPC30826,25-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£1,610.05"
MODGPC30827,30-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"£2,569.58"
MODGPC30828,01-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,£646.28
MODGPC30829,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,666.24"
MODGPC30830,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£789.60
MODGPC30831,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,410.40"
MODGPC30832,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,750.40"
MODGPC30833,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,583.00"
MODGPC30834,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£3,269.21"
MODGPC30835,16-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£4,110.00"
MODGPC30836,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£6,864.00"
MODGPC30837,20-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£528.00
MODGPC30838,30-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£762.60
MODGPC30839,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,605.60"
MODGPC30840,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,069.20"
MODGPC30841,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,776.00"
MODGPC30842,18-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£3,792.00"
MODGPC30843,26-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£864.48
MODGPC30844,19-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£717.00
MODGPC30845,18-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£2,520.00"
MODGPC30846,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,637.52"
MODGPC30847,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,022.00"
MODGPC30848,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£718.80
MODGPC30849,26-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£750.60
MODGPC30850,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£775.00
MODGPC30851,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£775.00
MODGPC30852,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£948.00
MODGPC30853,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£507.60
MODGPC30854,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£3,172.32"
MODGPC30855,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£3,171.32"
MODGPC30856,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£3,171.32"
MODGPC30857,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£3,171.32"
MODGPC30858,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£4,348.42"
MODGPC30859,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£619.20
MODGPC30860,26-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£720.00
MODGPC30861,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£951.50
MODGPC30862,18-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£765.58
MODGPC30863,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£705.60
MODGPC30864,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£4,114.80"
MODGPC30865,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£615.54
MODGPC30866,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£675.27
MODGPC30867,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,440.00"
MODGPC30868,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£700.60
MODGPC30869,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£511.08
MODGPC30870,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£802.20
MODGPC30871,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,746.50"
MODGPC30872,27-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£1,633.53"
MODGPC30873,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£887.69
MODGPC30874,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£644.64
MODGPC30875,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£522.00
MODGPC30876,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,302.00"
MODGPC30877,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,526.58"
MODGPC30878,16-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£4,742.40"
MODGPC30879,20-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"£7,632.00"
MODGPC30880,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£9,543.34"
MODGPC30881,27-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£2,803.68"
MODGPC30882,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,636.80"
MODGPC30883,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,084.93"
MODGPC30884,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"£1,444.00"
MODGPC30885,25-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,265.54"
MODGPC30886,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,415.22"
MODGPC30887,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£7,770.00"
MODGPC30888,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£581.60
MODGPC30889,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£510.00
MODGPC30890,12-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£713.70
MODGPC30891,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£582.00
MODGPC30892,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,365.24"
MODGPC30893,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£960.00
MODGPC30894,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£960.00
MODGPC30895,16-Apr-12,Miscellaneous Industrial/Commercial, WRECKING SALVAGE YARDS,"£9,240.00"
MODGPC30896,26-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,793.75"
MODGPC30897,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,290.85"
MODGPC30898,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,290.85"
MODGPC30899,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,£816.55
MODGPC30900,20-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£940.07
MODGPC30901,20-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£647.58
MODGPC30902,30-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£766.80
MODGPC30903,23-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£4,992.00"
MODGPC30904,26-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£721.24
MODGPC30905,25-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£938.18
MODGPC30906,19-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"£1,656.00"
MODGPC30907,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£2,574.00"
MODGPC30908,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,048.04"
MODGPC30909,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,462.30"
MODGPC30910,25-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£4,536.00"
MODGPC30911,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,437.57"
MODGPC30912,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,440.00"
MODGPC30913,18-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"£1,377.12"
MODGPC30914,23-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£657.24
MODGPC30915,12-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£688.32
MODGPC30916,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£570.38
MODGPC30917,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£614.40
MODGPC30918,16-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£10,710.00"
MODGPC30919,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£511.80
MODGPC30920,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£535.31
MODGPC30921,16-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£3,200.00"
MODGPC30922,19-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£728.10
MODGPC30923,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£2,844.00"
MODGPC30924,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"£1,200.22"
MODGPC30925,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"£1,255.26"
MODGPC30926,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,£612.48
MODGPC30927,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,£947.88
MODGPC30928,19-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"£3,090.36"
MODGPC30929,20-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"£4,677.00"
MODGPC30930,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£977.98
MODGPC30931,18-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,£700.92
MODGPC30932,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,£922.72
MODGPC30933,17-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,£953.62
