Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,04/05/2011,Food and clothing,Defence Infrastructure Organisation ,AVENANCE PLC,788817,138460.33
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,788822,5210.84
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,35016.69
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,1772.25
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,125.41
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,4693.96
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,448.63
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,31978.82
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,7978.58
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Air Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,38260.04
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Central TLB,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,23260.42
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Command Joint Operations,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,8512.46
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Defence Equipment & Support,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,57388.99
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Defence Infrastructure Organisation ,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,7429.24
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,320930.65
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Navy Command,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,788823,15976.44
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,BRYCE GARTEN & LANDSCHAFTSBAU,5000055249,31283.2
Ministry of Defence,Ministry of Defence,04/05/2011,"Adminstration, claims, compensation and awards",Land Forces,CANON (UK) LIMITED,788866,535.08
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,CANON (UK) LIMITED,788866,213.23
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Air Command,CANON (UK) LIMITED,788866,638.64
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Air Command,CANON (UK) LIMITED,788866,669.36
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Central TLB,CANON (UK) LIMITED,788866,950.21
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Land Forces,CANON (UK) LIMITED,788866,231.57
Ministry of Defence,Ministry of Defence,04/05/2011,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,788866,469.42
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,788866,646.75
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,788866,6831
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,788866,2773.76
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Infrastructure Organisation ,CANON (UK) LIMITED,788866,167
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,788866,7579.88
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,788866,2438.21
Ministry of Defence,Ministry of Defence,04/05/2011,"Purchase of major spares armaments, medical & general stores",Land Forces,CANON (UK) LIMITED,788866,203.35
Ministry of Defence,Ministry of Defence,04/05/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,CANON (UK) LIMITED,788866,4200
Ministry of Defence,Ministry of Defence,04/05/2011,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,788866,589.21
Ministry of Defence,Ministry of Defence,04/05/2011,Rental of plant and machinery,Defence Equipment & Support,CANON (UK) LIMITED,788866,421.92
Ministry of Defence,Ministry of Defence,04/05/2011,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,788866,2810.75
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,CARILLIONENTERPRISE LIMITED,788870,50402.95
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,788872,3913.84
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,788872,195
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,788872,21892.26
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Central TLB,CENTRAL OFFICE OF INFORMATION,788880,83000
Ministry of Defence,Ministry of Defence,04/05/2011,Development costs for military equipment,Defence Equipment & Support,CESG,2.00E+11,8617.38
Ministry of Defence,Ministry of Defence,04/05/2011,Research and development,Defence Equipment & Support,CESG,2.00E+11,1007.8
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,788888,5014.71
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,788888,11344.02
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,788888,664.29
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,CORDES & GRAEFE GMBH,5000055255,27664.72
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,DEBUT SERVICES (SOUTH WEST)LIMITED,788902,-108374.18
Ministry of Defence,Ministry of Defence,04/05/2011,Property leases,Defence Equipment & Support,DEFENCE TRAINING SERVICES LIMITED,788906,4161.15
Ministry of Defence,Ministry of Defence,04/05/2011,Property leases,Defence Infrastructure Organisation ,DEFENCE TRAINING SERVICES LIMITED,788906,9842.64
Ministry of Defence,Ministry of Defence,04/05/2011,Property leases,Land Forces,DEFENCE TRAINING SERVICES LIMITED,788906,1923185.32
Ministry of Defence,Met Office,04/05/2011,Services,Technology,Ecmwf,306816,42479.34
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Air Command,EQUIPMENT HIRE SERVICES LTD,788946,8457.71
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Air Command,EQUIPMENT HIRE SERVICES LTD,788946,2633.62
Ministry of Defence,Ministry of Defence,04/05/2011,Externally delivered education and training.,Air Command,EQUIPMENT HIRE SERVICES LTD,788946,1073.6
Ministry of Defence,Ministry of Defence,04/05/2011,General services and support,Command Joint Operations,EQUIPMENT HIRE SERVICES LTD,788946,2364.02
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Air Command,EQUIPMENT HIRE SERVICES LTD,788946,1349.21
Ministry of Defence,Ministry of Defence,04/05/2011,Medical treatment & stores and welfare services.,Air Command,EQUIPMENT HIRE SERVICES LTD,788946,4184.08
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Defence Equipment & Support,ESSO PETROLEUM COMPANY LIMITED,788948,170107.43
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Air Command,EUROSHELL DEUTSCHLAND GMBH,5000055292,30327.77
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Central TLB,EUROSHELL DEUTSCHLAND GMBH,5000055292,2648.56
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Command Joint Operations,EUROSHELL DEUTSCHLAND GMBH,5000055292,853.67
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Defence Equipment & Support,EUROSHELL DEUTSCHLAND GMBH,5000055292,4409.88
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Defence Infrastructure Organisation ,EUROSHELL DEUTSCHLAND GMBH,5000055292,45.2
Ministry of Defence,Ministry of Defence,04/05/2011,Fuel for military use,Navy Command,EUROSHELL DEUTSCHLAND GMBH,5000055292,5214.85
Ministry of Defence,Ministry of Defence,04/05/2011,"Adminstration, claims, compensation and awards",Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,676.7
Ministry of Defence,Ministry of Defence,04/05/2011,Fees for professional services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,1460.71
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,307.58
Ministry of Defence,Ministry of Defence,04/05/2011,Medical treatment & stores and welfare services.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,37.53
Ministry of Defence,Ministry of Defence,04/05/2011,Official entertainment and hospitality.,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,802.89
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,1976.23
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,39303.94
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Central TLB,FOREIGN & COMMONWEALTH OFFICE,2.00E+11,348.72
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Defence Infrastructure Organisation ,GEMEINDEFREIER BEZIRK LOHHEIDE,5000055298,99006.55
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Defence Infrastructure Organisation ,GEMEINDEFREIER BEZIRK OSTERHEIDE,5000055299,92501.18
Ministry of Defence,Ministry of Defence,04/05/2011,Medical treatment & stores and welfare services.,Land Forces,GUY'S & ST THOMAS NHS FOUNDATION TRUST,5000055302,300450.14
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Equipment & Support,HAEMONETICS LIMITED,788981,65564.89
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,788993,3089.3
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Defence Equipment & Support,HENRY SCHEIN UK HOLDINGS LIMITED,788993,13329.25
Ministry of Defence,Met Office,04/05/2011,Equipment Maintenance,Technology,Hewlett Packard Ltd,307098,50738.4
Ministry of Defence,Met Office,04/05/2011,Equipment Maintenance,Technology,Hewlett Packard Ltd,307227,-50738.4
Ministry of Defence,Ministry of Defence,04/05/2011,Medical treatment & stores and welfare services.,Central TLB,HONEYBEERECRUITMENT.COM LTD,788999,1044.41
Ministry of Defence,Ministry of Defence,04/05/2011,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,788999,4488.66
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,789001,235341.45
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,789001,491896.8
Ministry of Defence,Ministry of Defence,04/05/2011,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,KASHKET & PARTNERS LIMITED,789022,1172.02
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,LENGELING SERVICE GMBH,5000055345,79419.47
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of buildings and military equipment ,Defence Equipment & Support,LOCKHEED MARTIN AEROSPACE SYSTEMS INTEGRATION CORPORATION,789040,40000
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Central TLB,LTA GMBH,5000055351,1168.14
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Land Forces,LTA GMBH,5000055351,30061.83
Ministry of Defence,Ministry of Defence,04/05/2011,Transport hire charges,Land Forces,LTA GMBH,5000055351,2773.16
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Defence Infrastructure Organisation ,MABANAFT DEUTSCHLAND GMBH,5000055353,53430.44
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,789074,584794.83
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,789074,377649.38
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Defence Infrastructure Organisation ,MODERN HOUSING SOLUTIONS (PRIME)LIMITED,789075,784899.85
Ministry of Defence,Ministry of Defence,04/05/2011,Payment of utilities,Land Forces,NVV AG,5000055370,183370.49
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Air Command,OCS GROUP UK LIMITED,789172,-437.18
Ministry of Defence,Ministry of Defence,04/05/2011,Fees for professional services,Defence Equipment & Support,PARITY TRAINING LTD,159571,59706
Ministry of Defence,Ministry of Defence,04/05/2011,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,789204,44624.72
Ministry of Defence,Council of Reserve Forces and Cadets Associations,04/05/2011,Injections / Projects RDEL and MNW,Estates Management,Pyramid Construction (UK) Ltd,737,37168.8
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,789209,60000
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Air Command,QINETIQ LIMITED,789209,75487.29
Ministry of Defence,Ministry of Defence,04/05/2011,Design services and minor equipment purchases,Defence Equipment & Support,RAYTHEON SYSTEMS LIMITED,789216,29291.48
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Land Forces,ROYAL BRUNEI AIRLINES SDN BHD,789229,141676.81
Ministry of Defence,Ministry of Defence,04/05/2011,Estate management,Central TLB,SERCO LIMITED,789245,6703.75
Ministry of Defence,Ministry of Defence,04/05/2011,Fees for professional services,Central TLB,SERCO LIMITED,789245,1309136.62
Ministry of Defence,Ministry of Defence,04/05/2011,Food and clothing,Central TLB,SERCO LIMITED,789245,850.61
Ministry of Defence,Ministry of Defence,04/05/2011,IT and communication services,Central TLB,SERCO LIMITED,789245,7319.72
Ministry of Defence,Ministry of Defence,04/05/2011,Miscellaneous Administration Costs,Central TLB,SERCO LIMITED,789245,991.11
Ministry of Defence,Ministry of Defence,04/05/2011,Purchase of inventory and services ,Central TLB,SERCO LIMITED,789245,46.06
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Air Command,SERCO LIMITED,789245,15.5
Ministry of Defence,Ministry of Defence,04/05/2011,"Transportation of personnel, freight and travel expenses",Central TLB,SERCO LIMITED,789245,293.74
